iter	Passed	Remaining
399	48193	554220
400	48337	554373
401	48465	554334
402	48581	554162
403	48701	554035
404	48827	553982
405	48971	554125
406	49110	554217
407	49227	554046
408	49349	553947
409	49423	553298
410	49530	553030
411	49617	552537
412	49727	552296
413	49863	552354
414	49988	552279
415	50069	551731
416	50207	551798
417	50320	551603
418	50437	551436
419	50570	551464
420	50682	551242
421	50806	551165
422	50939	551184
423	51029	550733
424	51177	550907
425	51311	550933
426	51438	550890
427	51588	551078
428	51679	550644
429	51812	550654
430	51948	550701
431	52085	550752
432	52230	550889
433	52383	551117
434	52515	551111
435	52617	550797
436	52727	550565
437	52860	550566
438	52975	550386
439	53103	550342
440	53236	550348
441	53344	550099
442	53417	549490
443	53534	549335
444	53621	548865
445	53745	548783
446	53878	548786
447	54002	548701
448	54130	548655
449	54260	548630
450	54376	548464
451	54484	548218
452	54609	548143
453	54720	547925
454	54864	548046
455	54986	547935
456	55119	547939
457	55244	547866
458	55360	547693
459	55476	547533
460	55615	547589
461	55736	547474
462	55855	547335
463	55919	546663
464	56061	546751
465	56174	546552
466	56251	546011
467	56390	546075
468	56524	546082
469	56665	546163
470	56785	546028
471	56901	545867
472	57007	545612
473	57122	545437
474	57256	545444
475	57390	545454
476	57507	545300
477	57627	545173
478	57734	544921
479	57865	544903
480	58006	544967
481	58132	544903
482	58262	544869
483	58375	544672
484	58483	544442
485	58587	544167
486	58714	544102
487	58840	544032
488	58970	543995
489	59093	543900
490	59234	543972
491	59363	543923
492	59494	543898
493	59616	543786
494	59725	543559
495	59832	543317
496	59961	543268
497	60099	543305
498	60236	543337
499	60370	543331
500	60498	543282
501	60623	543200
502	60764	543258
503	60886	543148
504	61021	543154
505	61144	543050
506	61250	542795
507	61356	542547
508	61471	542372
509	61579	542137
510	61689	541922
511	61808	541793
512	61920	541592
513	62044	541498
514	62166	541388
515	62292	541317
516	62427	541317
517	62535	541092
518	62666	541058
519	62794	540994
520	62922	540943
521	63049	540871
522	63188	540907
523	63324	540917
524	63462	540940
525	63580	540793
526	63682	540519
527	63795	540332
528	63928	540313
529	64047	540175
530	64161	539998
531	64284	539889
532	64396	539697
533	64535	539726
534	64642	539491
535	64763	539371
536	64899	539380
537	65035	539385
538	65137	539104
539	65266	539052
540	65391	538968
541	65510	538831
542	65638	538768
543	65733	538433
544	65810	537953
545	65932	537841
546	65987	537187
547	66088	536910
548	66171	536480
549	66290	536350
550	66421	536314
551	66514	535968
552	66618	535720
553	66744	535645
554	66869	535556
555	67005	535560
556	67149	535625
557	67277	535570
558	67410	535545
559	67502	535197
560	67653	535319
561	67780	535251
562	67907	535179
563	68039	535147
564	68195	535301
565	68321	535227
566	68458	535230
567	68584	535154
568	68697	534970
569	68838	535008
570	68983	535077
571	69110	535005
572	69228	534858
573	69358	534808
574	69502	534868
575	69632	534813
576	69766	534797
577	69895	534736
578	70012	534588
579	70114	534323
580	70231	534171
581	70341	533966
582	70450	533754
583	70560	533553
584	70680	533425
585	70721	532704
586	70851	532651
587	70977	532575
588	71087	532369
589	71202	532209
590	71331	532147
591	71450	532013
592	71559	531809
593	71705	531873
594	71838	531842
595	71969	531802
596	72094	531714
597	72212	531573
598	72321	531360
599	72423	531108
600	72537	530932
601	72644	530716
602	72766	530603
603	72904	530612
604	73030	530529
605	73175	530581
606	73280	530349
607	73418	530353
608	73544	530268
609	73640	529969
610	73774	529947
611	73884	529748
612	74019	529729
613	74143	529630
614	74244	529367
615	74375	529322
616	74510	529302
617	74652	529331
618	74783	529282
619	74935	529385
620	75056	529264
621	75171	529101
622	75293	528986
623	75435	529019
624	75573	529013
625	75715	529041
626	75852	529029
627	75978	528948
628	76106	528872
629	76222	528718
630	76349	528636
631	76477	528565
632	76599	528451
633	76723	528348
634	76858	528323
635	76994	528309
636	77135	528323
637	77287	528412
638	77406	528279
639	77537	528226
640	77678	528235
641	77787	528031
642	77918	527981
643	77970	527390
644	78108	527381
645	78245	527371
646	78381	527348
647	78536	527452
648	78668	527404
649	78800	527353
650	78923	527246
651	79049	527156
652	79157	526950
653	79280	526842
654	79413	526795
655	79555	526813
656	79712	526926
657	79847	526898
658	80001	526986
659	80139	526974
660	80269	526913
661	80418	526974
662	80549	526913
663	80671	526794
664	80809	526779
665	80943	526743
666	81071	526662
667	81205	526619
668	81334	526548
669	81464	526480
670	81583	526338
671	81708	526238
672	81839	526177
673	81968	526107
674	82111	526123
675	82204	525817
676	82323	525676
677	82444	525554
678	82541	525276
679	82653	525094
680	82788	525058
681	82925	525029
682	83054	524959
683	83161	524746
684	83298	524720
685	83424	524627
686	83543	524490
687	83663	524357
688	83754	524040
689	83880	523950
690	84019	523937
691	84152	523888
692	84263	523699
693	84405	523706
694	84522	523552
695	84653	523492
696	84781	523407
697	84904	523296
698	85036	523234
699	85157	523111
700	85284	523022
701	85413	522946
702	85532	522805
703	85660	522726
704	85779	522584
705	85903	522479
706	86012	522277
707	86124	522101
708	86251	522007
709	86359	521804
710	86468	521607
711	86601	521556
712	86712	521367
713	86832	521238
714	86944	521056
715	87052	520854
716	87180	520770
717	87303	520660
718	87443	520646
719	87554	520460
720	87675	520335
721	87820	520356
722	87925	520134
723	87997	519719
724	88123	519625
725	88259	519590
726	88390	519522
727	88510	519392
728	88640	519319
729	88765	519219
730	88889	519108
731	89004	518952
732	89127	518837
733	89264	518804
734	89378	518638
735	89539	518746
736	89680	518735
737	89804	518625
738	89962	518712
739	90100	518687
740	90239	518663
741	90385	518682
742	90513	518593
743	90648	518548
744	90803	518615
745	90935	518550
746	91062	518458
747	91185	518345
748	91312	518249
749	91449	518216
750	91574	518107
751	91717	518104
752	91845	518016
753	91978	517956
754	92129	517998
755	92284	518063
756	92435	518105
757	92558	517985
758	92684	517886
759	92829	517891
760	92959	517812
761	93081	517690
762	93215	517635
763	93358	517627
764	93504	517635
765	93633	517552
766	93752	517413
767	93876	517299
768	93933	516817
769	94055	516692
770	94185	516615
771	94309	516502
772	94419	516315
773	94531	516134
774	94645	515971
775	94778	515905
776	94890	515730
777	94985	515462
778	95120	515409
779	95228	515210
780	95342	515042
781	95472	514964
782	95606	514908
783	95727	514780
784	95848	514650
785	95957	514456
786	96064	514258
787	96193	514173
788	96320	514077
789	96442	513950
790	96571	513867
791	96669	513616
792	96775	513410
793	96874	513164
794	96991	513016
795	97125	512957
796	97243	512814
797	97366	512700
798	97498	512631
799	97626	512541
800	97750	512425
801	97847	512173
802	97963	512022
803	98075	511847
804	98199	511733
805	98320	511608
806	98454	511549
807	98560	511341
808	98682	511219
809	98824	511203
810	98954	511121
811	99088	511063
812	99219	510986
813	99346	510890
814	99490	510882
815	99617	510785
816	99732	510623
817	99834	510398
818	99959	510292
819	100088	510206
820	100221	510141
821	100357	510088
822	100503	510090
823	100646	510074
824	100788	510053
825	100916	509958
826	101059	509940
827	101192	509870
828	101342	509891
829	101484	509868
830	101613	509777
831	101729	509627
832	101845	509470
833	101949	509257
834	102082	509189
835	102204	509068
836	102337	508996
837	102470	508928
838	102580	508745
839	102716	508689
840	102842	508589
841	102955	508417
842	103072	508270
843	103205	508202
844	103340	508141
845	103472	508066
846	103586	507903
847	103719	507834
848	103818	507600
849	103953	507536
850	104051	507298
851	104135	506988
852	104259	506874
853	104398	506836
854	104528	506750
855	104645	506602
856	104781	506545
857	104897	506394
858	105014	506244
859	105146	506169
860	105250	505960
861	105382	505884
862	105512	505802
863	105652	505761
864	105774	505640
865	105878	505427
866	106013	505367
867	106129	505217
868	106223	504959
869	106338	504804
870	106462	504688
871	106596	504623
872	106729	504549
873	106855	504447
874	106979	504330
875	107125	504320
876	107260	504260
877	107400	504217
878	107530	504134
879	107650	504000
880	107778	503904
881	107880	503689
882	108011	503603
883	108112	503382
884	108176	502989
885	108313	502935
886	108444	502856
887	108580	502794
888	108696	502643
889	108826	502558
890	108924	502324
891	109042	502180
892	109170	502085
893	109290	501955
894	109415	501843
895	109521	501646
896	109642	501520
897	109745	501311
898	109861	501161
899	109997	501099
900	110094	500860
901	110224	500775
902	110368	500752
903	110480	500583
904	110588	500395
905	110710	500273
906	110847	500220
907	110934	499937
908	111029	499695
909	111154	499583
910	111216	499194
911	111343	499091
912	111480	499034
913	111613	498963
914	111723	498788
915	111844	498659
916	111964	498529
917	112099	498464
918	112232	498390
919	112350	498250
920	112482	498173
921	112610	498076
922	112734	497959
923	112861	497860
924	112998	497803
925	113096	497574
926	113208	497409
927	113341	497334
928	113464	497216
929	113574	497040
930	113721	497029
931	113848	496927
932	113974	496820
933	114101	496719
934	114204	496514
935	114327	496395
936	114442	496244
937	114575	496167
938	114705	496080
939	114815	495906
940	114913	495680
941	115034	495550
942	115136	495342
943	115260	495230
944	115381	495104
945	115507	494995
946	115628	494871
947	115770	494833
948	115907	494774
949	116042	494707
950	116175	494631
951	116311	494568
952	116429	494430
953	116551	494303
954	116689	494248
955	116801	494083
956	116900	493864
957	117025	493753
958	117155	493665
959	117276	493539
960	117391	493387
961	117527	493320
962	117658	493237
963	117761	493032
964	117857	492802
965	117987	492713
966	118105	492576
967	118183	492267
968	118278	492033
969	118362	491754
970	118464	491547
971	118531	491200
972	118642	491030
973	118750	490853
974	118854	490654
975	118942	490394
976	119012	490057
977	119097	489787
978	119213	489641
979	119314	489434
980	119426	489269
981	119569	489237
982	119688	489104
983	119793	488912
984	119878	488643
985	119995	488499
986	120100	488311
987	120229	488218
988	120365	488153
989	120485	488028
990	120562	487722
991	120675	487569
992	120797	487448
993	120933	487383
994	121075	487345
995	121201	487241
996	121306	487051
997	121411	486863
998	121558	486844
999	121700	486801
1000	121815	486654
1001	121910	486423
1002	122040	486338
1003	122137	486117
1004	122223	485854
1005	122354	485769
1006	122488	485695
1007	122607	485564
1008	122735	485467
1009	122863	485373
1010	122981	485234
1011	123041	484871
1012	123151	484704
1013	123271	484576
1014	123400	484485
1015	123540	484436
1016	123662	484312
1017	123787	484205
1018	123900	484050
1019	124024	483937
1020	124140	483794
1021	124206	483456
1022	124320	483305
1023	124450	483216
1024	124582	483137
1025	124691	482967
1026	124812	482843
1027	124933	482717
1028	125050	482581
1029	125181	482495
1030	125301	482367
1031	125404	482174
1032	125521	482036
1033	125634	481883
1034	125747	481730
1035	125875	481632
1036	126000	481523
1037	126109	481353
1038	126221	481198
1039	126330	481026
1040	126460	480938
1041	126582	480817
1042	126711	480724
1043	126846	480656
1044	126969	480541
1045	127107	480481
1046	127239	480399
1047	127346	480221
1048	127465	480093
1049	127592	479991
1050	127712	479862
1051	127846	479789
1052	127960	479638
1053	128070	479473
1054	128181	479312
1055	128291	479148
1056	128413	479030
1057	128547	478954
1058	128677	478866
1059	128818	478817
1060	128955	478752
1061	129074	478621
1062	129195	478498
1063	129321	478390
1064	129439	478256
1065	129570	478169
1066	129692	478051
1067	129819	477950
1068	129952	477871
1069	130092	477815
1070	130211	477685
1071	130336	477575
1072	130457	477450
1073	130595	477390
1074	130722	477288
1075	130845	477172
1076	130965	477046
1077	131054	476803
1078	131145	476573
1079	131253	476402
1080	131383	476309
1081	131495	476154
1082	131623	476057
1083	131745	475935
1084	131856	475778
1085	132009	475770
1086	132157	475741
1087	132292	475669
1088	132397	475488
1089	132519	475366
1090	132653	475292
1091	132773	475162
1092	132911	475099
1093	133032	474976
1094	133146	474828
1095	133258	474671
1096	133404	474638
1097	133537	474555
1098	133664	474456
1099	133717	474090
1100	133834	473952
1101	133950	473809
1102	134059	473644
1103	134175	473502
1104	134285	473341
1105	134365	473074
1106	134484	472943
1107	134608	472830
1108	134721	472680
1109	134835	472530
1110	134946	472375
1111	135027	472111
1112	135125	471905
1113	135241	471765
1114	135346	471588
1115	135420	471300
1116	135519	471104
1117	135612	470882
1118	135724	470730
1119	135810	470487
1120	135920	470327
1121	136036	470186
1122	136137	469994
1123	136253	469855
1124	136352	469658
1125	136455	469473
1126	136508	469120
1127	136618	468959
1128	136721	468778
1129	136809	468540
1130	136928	468415
1131	137038	468256
1132	137120	468002
1133	137235	467859
1134	137352	467724
1135	137438	467482
1136	137534	467277
1137	137650	467139
1138	137752	466954
1139	137856	466777
1140	137968	466625
1141	138105	466559
1142	138218	466412
1143	138317	466217
1144	138447	466127
1145	138555	465960
1146	138636	465707
1147	138757	465585
1148	138876	465458
1149	139025	465431
1150	139119	465221
1151	139237	465090
1152	139366	464997
1153	139498	464913
1154	139611	464767
1155	139733	464648
1156	139869	464578
1157	140021	464563
1158	140144	464447
1159	140259	464307
1160	140397	464243
1161	140516	464114
1162	140645	464020
1163	140770	463915
1164	140868	463718
1165	141000	463632
1166	141123	463519
1167	141245	463402
1168	141330	463161
1169	141426	462960
1170	141550	462848
1171	141668	462717
1172	141775	462551
1173	141911	462482
1174	142033	462365
1175	142141	462200
1176	142246	462028
1177	142323	461766
1178	142379	461435
1179	142464	461199
1180	142570	461031
1181	142683	460883
1182	142791	460723
1183	142884	460511
1184	143006	460396
1185	143127	460275
1186	143223	460076
1187	143313	459857
1188	143421	459697
1189	143540	459571
1190	143643	459393
1191	143725	459150
1192	143822	458955
1193	143918	458756
1194	144013	458553
1195	144093	458305
1196	144198	458135
1197	144311	457989
1198	144347	457602
1199	144426	457349
1200	144524	457160
1201	144631	456998
1202	144731	456811
1203	144827	456616
1204	144947	456493
1205	145049	456317
1206	145141	456107
1207	145248	455944
1208	145348	455762
1209	145464	455628
1210	145553	455411
1211	145639	455183
1212	145743	455013
1213	145855	454866
1214	145952	454675
1215	146074	454559
1216	146179	454392
1217	146300	454277
1218	146413	454135
1219	146503	453919
1220	146605	453744
1221	146711	453581
1222	146799	453361
1223	146876	453109
1224	146971	452911
1225	147060	452696
1226	147146	452473
1227	147233	452251
1228	147345	452108
1229	147431	451883
1230	147485	451561
1231	147568	451330
1232	147607	450964
1233	147692	450737
1234	147798	450577
1235	147906	450421
1236	148010	450254
1237	148104	450055
1238	148208	449887
1239	148327	449768
1240	148450	449657
1241	148583	449579
1242	148699	449447
1243	148833	449372
1244	148956	449262
1245	149091	449187
1246	149182	448984
1247	149306	448878
1248	149435	448786
1249	149565	448695
1250	149675	448549
1251	149804	448456
1252	149938	448378
1253	150047	448227
1254	150174	448129
1255	150232	447826
1256	150343	447680
1257	150481	447615
1258	150623	447564
1259	150750	447464
1260	150868	447340
1261	151002	447262
1262	151139	447196
1263	151272	447114
1264	151391	446993
1265	151522	446908
1266	151664	446854
1267	151790	446752
1268	151888	446570
1269	152006	446443
1270	152124	446318
1271	152253	446226
1272	152385	446143
1273	152523	446076
1274	152636	445936
1275	152766	445849
1276	152892	445747
1277	152992	445569
1278	153127	445493
1279	153259	445410
1280	153401	445354
1281	153538	445284
1282	153685	445245
1283	153824	445180
1284	153949	445075
1285	154057	444920
1286	154197	444860
1287	154326	444767
1288	154461	444689
1289	154595	444610
1290	154728	444529
1291	154830	444358
1292	154959	444264
1293	155084	444159
1294	155195	444015
1295	155307	443873
1296	155447	443811
1297	155579	443724
1298	155683	443560
1299	155787	443394
1300	155920	443311
1301	156026	443154
1302	156153	443054
1303	156298	443005
1304	156344	442675
1305	156483	442611
1306	156602	442490
1307	156732	442396
1308	156836	442232
1309	156934	442051
1310	157060	441950
1311	157169	441799
1312	157263	441607
1313	157372	441456
1314	157474	441287
1315	157580	441130
1316	157715	441052
1317	157847	440967
1318	157953	440808
1319	158056	440642
1320	158169	440505
1321	158305	440429
1322	158428	440318
1323	158564	440243
1324	158699	440166
1325	158825	440065
1326	158938	439924
1327	159044	439767
1328	159166	439653
1329	159285	439531
1330	159407	439417
1331	159536	439324
1332	159632	439139
1333	159743	438995
1334	159860	438867
1335	159970	438722
1336	160079	438571
1337	160194	438439
1338	160331	438367
1339	160449	438243
1340	160580	438154
1341	160680	437980
1342	160813	437897
1343	160933	437777
1344	161067	437696
1345	161177	437549
1346	161302	437446
1347	161370	437184
1348	161496	437083
1349	161627	436993
1350	161758	436903
1351	161885	436803
1352	162001	436672
1353	162130	436579
1354	162260	436487
1355	162377	436358
1356	162499	436246
1357	162610	436103
1358	162742	436016
1359	162862	435896
1360	163007	435844
1361	163146	435775
1362	163268	435662
1363	163381	435523
1364	163500	435403
1365	163634	435320
1366	163775	435257
1367	163885	435111
1368	163996	434969
1369	164085	434765
1370	164202	434640
1371	164342	434574
1372	164469	434471
1373	164596	434370
1374	164721	434265
1375	164853	434177
1376	164956	434013
1377	165073	433887
1378	165199	433782
1379	165322	433672
1380	165443	433554
1381	165580	433480
1382	165696	433349
1383	165810	433215
1384	165920	433071
1385	165975	432782
1386	166105	432689
1387	166239	432606
1388	166370	432515
1389	166505	432436
1390	166645	432368
1391	166763	432243
1392	166859	432063
1393	166993	431980
1394	167116	431868
1395	167207	431673
1396	167293	431465
1397	167404	431325
1398	167514	431178
1399	167579	430919
1400	167710	430828
1401	167818	430679
1402	167949	430586
1403	168066	430459
1404	168139	430222
1405	168272	430136
1406	168399	430035
1407	168543	429978
1408	168687	429918
1409	168829	429856
1410	168963	429772
1411	169079	429644
1412	169192	429506
1413	169285	429320
1414	169423	429245
1415	169539	429116
1416	169663	429007
1417	169772	428861
1418	169878	428707
1419	169989	428564
1420	170102	428429
1421	170217	428297
1422	170316	428126
1423	170451	428043
1424	170584	427956
1425	170715	427865
1426	170810	427685
1427	170921	427544
1428	171032	427402
1429	171133	427235
1430	171256	427123
1431	171345	426927
1432	171483	426855
1433	171622	426781
1434	171759	426706
1435	171891	426617
1436	172008	426491
1437	172130	426375
1438	172255	426268
1439	172373	426145
1440	172507	426061
1441	172627	425942
1442	172743	425813
1443	172857	425678
1444	172935	425457
1445	173059	425349
1446	173197	425273
1447	173302	425117
1448	173439	425041
1449	173538	424871
1450	173662	424761
1451	173802	424690
1452	173910	424542
1453	174054	424481
1454	174164	424338
1455	174289	424232
1456	174390	424067
1457	174503	423931
1458	174594	423742
1459	174692	423569
1460	174831	423497
1461	174947	423367
1462	175077	423272
1463	175218	423206
1464	175331	423069
1465	175443	422931
1466	175533	422739
1467	175657	422631
1468	175769	422492
1469	175818	422202
1470	175933	422072
1471	176064	421981
1472	176164	421813
1473	176269	421658
1474	176401	421570
1475	176535	421484
1476	176654	421363
1477	176783	421265
1478	176894	421125
1479	177002	420977
1480	177134	420888
1481	177265	420795
1482	177372	420646
1483	177506	420560
1484	177626	420442
1485	177756	420347
1486	177868	420208
1487	177990	420096
1488	178106	419967
1489	178221	419836
1490	178314	419655
1491	178434	419536
1492	178538	419380
1493	178639	419216
1494	178780	419147
1495	178904	419037
1496	179028	418929
1497	179162	418843
1498	179298	418762
1499	179420	418647
1500	179528	418500
1501	179640	418363
1502	179767	418262
1503	179868	418099
1504	179966	417929
1505	180068	417767
1506	180212	417705
1507	180286	417481
1508	180383	417309
1509	180508	417202
1510	180608	417036
1511	180737	416938
1512	180845	416793
1513	180971	416688
1514	181110	416613
1515	181249	416538
1516	181394	416478
1517	181523	416380
1518	181644	416264
1519	181781	416183
1520	181922	416113
1521	182038	415985
1522	182163	415877
1523	182296	415789
1524	182441	415728
1525	182587	415667
1526	182717	415572
1527	182845	415471
1528	182983	415391
1529	183114	415299
1530	183178	415052
1531	183304	414947
1532	183443	414872
1533	183569	414767
1534	183707	414688
1535	183832	414580
