iter	RMSE
1033	26.65118746
1034	26.64796423
1035	26.64476047
1036	26.64156196
1037	26.63838473
1038	26.63522743
1039	26.63209629
1040	26.62897581
1041	26.62587122
1042	26.62277752
1043	26.61971133
1044	26.61666212
1045	26.61360442
1046	26.61060061
1047	26.60761014
1048	26.60463939
1049	26.60168059
1050	26.59874703
1051	26.59582112
1052	26.59291827
1053	26.5900079
1054	26.58713477
1055	26.58427111
1056	26.58142688
1057	26.57860453
1058	26.57580185
1059	26.57302147
1060	26.57024807
1061	26.56748167
1062	26.56474571
1063	26.56201862
1064	26.55931057
1065	26.55662523
1066	26.5539449
1067	26.55128793
1068	26.54864504
1069	26.54600908
1070	26.54339611
1071	26.54079688
1072	26.53819864
1073	26.53562615
1074	26.53306621
1075	26.53052851
1076	26.52799278
1077	26.52549172
1078	26.52298989
1079	26.52050724
1080	26.5180337
1081	26.51558085
1082	26.51314506
1083	26.51072826
1084	26.50832592
1085	26.50593474
1086	26.5035502
1087	26.50118575
1088	26.49882728
1089	26.49649018
1090	26.49416115
1091	26.49185314
1092	26.48955113
1093	26.48724755
1094	26.4849531
1095	26.48269476
1096	26.4804474
1097	26.47821817
1098	26.47600115
1099	26.47381171
1100	26.47161417
1101	26.46943655
1102	26.46727891
1103	26.46511948
1104	26.46296492
1105	26.46085038
1106	26.45872438
1107	26.45662188
1108	26.45452435
1109	26.45243533
1110	26.4503632
1111	26.44830475
1112	26.44624653
1113	26.44420835
1114	26.44219631
1115	26.44019723
1116	26.43820247
1117	26.4362178
1118	26.43424811
1119	26.43229104
1120	26.43034244
1121	26.42837924
1122	26.42645125
1123	26.42454627
1124	26.42263741
1125	26.42074257
1126	26.41885096
1127	26.41698819
1128	26.41512117
1129	26.41327796
1130	26.41141695
1131	26.40957004
1132	26.40775163
1133	26.40593652
1134	26.40414954
1135	26.40234558
1136	26.40055377
1137	26.39878793
1138	26.39701963
1139	26.39527787
1140	26.39354263
1141	26.39181427
1142	26.39008997
1143	26.38836756
1144	26.3866639
1145	26.38497561
1146	26.38329687
1147	26.38161686
1148	26.37996183
1149	26.37832269
1150	26.37669027
1151	26.37505186
1152	26.37341648
1153	26.37181254
1154	26.370218
1155	26.36861656
1156	26.36704304
1157	26.36547526
1158	26.36391608
1159	26.36234159
1160	26.36079657
1161	26.35925364
1162	26.35770675
1163	26.35619729
1164	26.35468445
1165	26.35318213
1166	26.35168607
1167	26.35020535
1168	26.34873193
1169	26.34727063
1170	26.3458174
1171	26.34437693
1172	26.34294571
1173	26.34152008
1174	26.34009449
1175	26.33868136
1176	26.33728157
1177	26.33587548
1178	26.33450467
1179	26.33311779
1180	26.33175801
1181	26.3303956
1182	26.32902209
1183	26.32766058
1184	26.32632074
1185	26.3249983
1186	26.32365572
1187	26.32234066
1188	26.32103927
1189	26.31973536
1190	26.31844752
1191	26.31716156
1192	26.3158884
1193	26.31460599
1194	26.31335421
1195	26.31210224
1196	26.3108433
1197	26.30959241
1198	26.30837542
1199	26.30715101
1200	26.30593282
1201	26.30471752
1202	26.3035098
1203	26.30231357
1204	26.30112571
1205	26.29992838
1206	26.29875499
1207	26.29757843
1208	26.2964191
1209	26.2952652
1210	26.29411765
1211	26.29295288
1212	26.29180795
1213	26.29068141
1214	26.28955219
1215	26.28843384
1216	26.28731658
1217	26.28620639
1218	26.28510618
1219	26.28400806
1220	26.28292826
1221	26.28184195
1222	26.28075641
1223	26.27968062
1224	26.27861111
1225	26.27755735
1226	26.27652384
1227	26.27548602
1228	26.27444073
1229	26.27340845
1230	26.27240087
1231	26.2713819
1232	26.27038656
1233	26.26936838
1234	26.26836534
1235	26.26735695
1236	26.26637491
1237	26.26539024
1238	26.26441453
1239	26.26344049
1240	26.26247187
1241	26.26151305
1242	26.26055981
1243	26.25961008
1244	26.25865372
1245	26.25771283
1246	26.25678424
1247	26.25584489
1248	26.25491396
1249	26.25399696
1250	26.2530858
1251	26.2521743
1252	26.25127535
1253	26.25037713
1254	26.24948729
1255	26.24862083
1256	26.24773715
1257	26.24685804
1258	26.24597706
1259	26.24509588
1260	26.24423938
1261	26.24338321
1262	26.24254486
1263	26.24170569
1264	26.24084914
1265	26.24002115
1266	26.23918504
1267	26.23836644
1268	26.23753824
1269	26.23671961
1270	26.2359084
1271	26.23511358
1272	26.23431422
1273	26.23351576
1274	26.23271604
1275	26.23193155
1276	26.23114602
1277	26.23038533
1278	26.22962577
1279	26.22882437
1280	26.22804467
1281	26.2272696
1282	26.22651864
1283	26.2257552
1284	26.22500173
1285	26.22427347
1286	26.22353113
1287	26.22279255
1288	26.22205992
1289	26.22133587
1290	26.22060589
1291	26.21988241
1292	26.21915341
1293	26.21844897
1294	26.21774626
1295	26.21705206
1296	26.21635604
1297	26.21565339
1298	26.21494388
1299	26.21425652
1300	26.21357185
1301	26.21287604
1302	26.21221266
1303	26.21153664
1304	26.21087745
1305	26.2102175
1306	26.20955067
1307	26.20888234
1308	26.20823649
1309	26.20758591
1310	26.20694383
1311	26.20630609
1312	26.20568698
1313	26.20504861
1314	26.20442771
1315	26.20378183
1316	26.20317326
1317	26.20254233
1318	26.20193191
1319	26.20132947
1320	26.20070822
1321	26.2000998
1322	26.19949476
1323	26.19890492
1324	26.19831049
1325	26.19772584
1326	26.19714207
1327	26.19657022
1328	26.19599192
1329	26.19541616
1330	26.19483769
1331	26.19426112
1332	26.19371133
1333	26.19314929
1334	26.19258666
1335	26.19201775
1336	26.19145502
1337	26.19088544
1338	26.19032701
1339	26.18977733
1340	26.18924363
1341	26.18871177
1342	26.18816258
1343	26.1876431
1344	26.18711502
1345	26.186568
1346	26.18603384
1347	26.18553283
1348	26.18501457
1349	26.18450334
1350	26.18399956
1351	26.18348232
1352	26.1829702
1353	26.18244819
1354	26.18193446
1355	26.18140949
1356	26.180926
1357	26.18042602
1358	26.17991675
1359	26.17941079
1360	26.17893135
1361	26.17844639
1362	26.17797085
1363	26.17749968
1364	26.17702191
1365	26.17655221
1366	26.1760903
1367	26.17561859
1368	26.17515843
1369	26.17466508
1370	26.17421984
1371	26.17376088
1372	26.17328511
1373	26.17281783
1374	26.17236641
1375	26.17192764
1376	26.17147473
1377	26.1710377
1378	26.17059889
1379	26.17016525
1380	26.16973392
1381	26.16930021
1382	26.16886237
1383	26.16842672
1384	26.16801084
1385	26.1676121
1386	26.16719252
1387	26.16677154
1388	26.16636618
1389	26.16596345
1390	26.16555512
1391	26.16513737
1392	26.16473965
1393	26.16434165
1394	26.16394742
1395	26.16355954
1396	26.16316593
1397	26.16276979
1398	26.16237344
1399	26.16200574
1400	26.16161297
1401	26.16123833
1402	26.16084501
1403	26.16045455
1404	26.16006207
1405	26.15969137
1406	26.15932318
1407	26.15893462
1408	26.15854833
1409	26.15818007
1410	26.15779329
1411	26.15741157
1412	26.15704543
1413	26.15668557
1414	26.15630345
1415	26.15594885
1416	26.15560482
1417	26.15526086
1418	26.15490538
1419	26.15456656
1420	26.15423219
1421	26.15386587
1422	26.15352817
1423	26.15319023
1424	26.152849
1425	26.15250549
1426	26.15216792
1427	26.15184286
1428	26.15150223
1429	26.15116202
1430	26.15082714
1431	26.1505232
1432	26.150204
1433	26.14987732
1434	26.14954685
1435	26.14921965
1436	26.14890319
1437	26.14858449
1438	26.14827529
1439	26.14796798
1440	26.14766635
1441	26.14736703
1442	26.14705975
1443	26.14674541
1444	26.14646487
1445	26.14614225
1446	26.14584363
1447	26.14552827
1448	26.14523776
1449	26.14495041
1450	26.14464288
1451	26.14435759
1452	26.14406727
1453	26.14377515
1454	26.14349622
1455	26.14321397
1456	26.14294819
1457	26.14268183
1458	26.14242194
1459	26.14212996
1460	26.14185227
1461	26.14158226
1462	26.14130634
1463	26.1410173
1464	26.14073603
1465	26.14046289
1466	26.1402136
1467	26.13995113
1468	26.13969391
1469	26.13945132
1470	26.13919321
1471	26.13892304
1472	26.13865837
1473	26.13841224
1474	26.13815861
1475	26.13791223
1476	26.13765355
1477	26.1373828
1478	26.13713449
1479	26.13688449
1480	26.13662156
1481	26.13637403
1482	26.1361378
1483	26.13589214
1484	26.13565339
1485	26.13538886
1486	26.13515214
1487	26.13491261
1488	26.13468079
1489	26.13442622
1490	26.13419122
1491	26.13395095
1492	26.13370835
1493	26.13349307
1494	26.1332804
1495	26.13303568
1496	26.13281088
1497	26.1325886
1498	26.13234518
1499	26.13210078
1500	26.13188995
1501	26.13165549
1502	26.13142227
1503	26.13119157
1504	26.13096297
1505	26.13075217
1506	26.13052744
1507	26.13033471
1508	26.13012197
1509	26.12989713
1510	26.12967502
1511	26.1294446
1512	26.12920966
1513	26.12900063
1514	26.12878292
1515	26.12857894
1516	26.12837003
1517	26.12816793
1518	26.12795147
1519	26.12775791
1520	26.12756247
1521	26.12734749
1522	26.12712261
1523	26.12692474
1524	26.12672009
1525	26.1265106
1526	26.12631605
1527	26.12612712
1528	26.12593159
1529	26.12573397
1530	26.12556674
1531	26.12537783
1532	26.12517911
1533	26.12499209
1534	26.12479659
1535	26.12458664
1536	26.12438534
1537	26.12419862
1538	26.12400501
1539	26.12380412
1540	26.12362313
1541	26.12342507
1542	26.12324409
1543	26.12306656
1544	26.12288837
1545	26.12271183
1546	26.12251949
1547	26.12234598
1548	26.12218139
1549	26.12199815
1550	26.12184922
1551	26.12168587
1552	26.12150465
1553	26.12132552
1554	26.12114168
1555	26.12097439
1556	26.12078864
1557	26.12060519
1558	26.12044572
1559	26.12027971
1560	26.12012285
1561	26.1199512
1562	26.11977213
1563	26.11959586
1564	26.11944109
1565	26.11928724
1566	26.11913023
1567	26.11895501
1568	26.11876916
1569	26.11860528
1570	26.11845313
1571	26.11829748
1572	26.11814173
1573	26.11799327
1574	26.11784203
1575	26.11767465
1576	26.11751185
1577	26.11736585
1578	26.11720694
1579	26.11705324
1580	26.11691147
1581	26.11676965
1582	26.11661845
1583	26.11646367
1584	26.11630014
1585	26.11614539
1586	26.11599922
1587	26.11585482
1588	26.11571433
1589	26.11557141
1590	26.11541806
1591	26.11527813
1592	26.11513387
1593	26.11499637
1594	26.11484947
1595	26.11471212
1596	26.11456328
1597	26.11443515
1598	26.11428848
1599	26.11417011
1600	26.11405531
1601	26.11392471
1602	26.11378723
1603	26.11366441
1604	26.11353052
1605	26.11338101
1606	26.11325006
1607	26.11312014
1608	26.11299648
1609	26.11286418
1610	26.11271928
1611	26.11258346
1612	26.11244547
1613	26.11229745
1614	26.11216528
1615	26.11203802
1616	26.11190943
1617	26.11178562
1618	26.11162743
1619	26.11149173
1620	26.11136459
1621	26.11124843
1622	26.11114225
1623	26.11101867
1624	26.1108843
1625	26.11077889
1626	26.1106698
1627	26.11053905
1628	26.11042877
1629	26.11031391
1630	26.11019673
1631	26.11008384
1632	26.10995723
1633	26.10984385
1634	26.10971462
1635	26.10959731
1636	26.10946625
1637	26.10933202
1638	26.10920757
1639	26.10909874
1640	26.10899983
1641	26.10888393
1642	26.10877287
1643	26.10866058
1644	26.10853081
1645	26.10842019
1646	26.1082857
1647	26.10818813
1648	26.10808974
1649	26.10798222
1650	26.10787214
1651	26.10775652
1652	26.10763485
1653	26.10752396
1654	26.10742873
1655	26.10731864
1656	26.10720542
1657	26.10710993
1658	26.1070123
1659	26.10691254
1660	26.10681345
1661	26.10670533
1662	26.1066266
1663	26.1065312
1664	26.10640945
1665	26.10629067
1666	26.10617809
