iter	Passed	Remaining
380	30562	210086
381	30644	210018
382	30724	209934
383	30791	209766
384	30852	209553
385	30932	209473
386	30999	209305
387	31074	209193
388	31167	209197
389	31253	209156
390	31342	209138
391	31420	209040
392	31477	208811
393	31577	208858
394	31659	208795
395	31739	208710
396	31812	208586
397	31895	208523
398	31999	208600
399	32090	208589
400	32155	208406
401	32221	208240
402	32309	208208
403	32392	208143
404	32479	208110
405	32568	208084
406	32654	208041
407	32737	207981
408	32828	207967
409	32914	207922
410	32998	207864
411	33081	207800
412	33172	207788
413	33261	207764
414	33345	207708
415	33416	207566
416	33487	207430
417	33563	207325
418	33646	207261
419	33745	207290
420	33832	207255
421	33900	207097
422	33981	207024
423	34063	206952
424	34142	206865
425	34233	206849
426	34321	206814
427	34380	206601
428	34467	206561
429	34554	206526
430	34649	206528
431	34726	206429
432	34803	206330
433	34896	206325
434	34979	206258
435	35065	206212
436	35138	206087
437	35223	206035
438	35302	205947
439	35391	205912
440	35472	205836
441	35558	205789
442	35649	205767
443	35721	205639
444	35793	205510
445	35876	205443
446	35963	205404
447	36053	205378
448	36138	205324
449	36225	205275
450	36322	205291
451	36411	205255
452	36496	205200
453	36588	205185
454	36675	205142
455	36745	205001
456	36812	204844
457	36900	204807
458	36988	204768
459	37056	204618
460	37118	204431
461	37176	204227
462	37239	204055
463	37319	203971
464	37402	203902
465	37484	203829
466	37554	203697
467	37623	203553
468	37680	203346
469	37759	203258
470	37829	203125
471	37902	203003
472	37962	202814
473	38035	202694
474	38123	202654
475	38201	202565
476	38282	202487
477	38375	202477
478	38454	202389
479	38543	202354
480	38630	202307
481	38705	202198
482	38789	202137
483	38876	202092
484	38944	201950
485	39032	201910
486	39123	201886
487	39210	201837
488	39294	201775
489	39382	201733
490	39471	201697
491	39548	201602
492	39623	201491
493	39714	201464
494	39781	201318
495	39867	201265
496	39955	201223
497	40037	201150
498	40096	200963
499	40172	200861
500	40242	200729
501	40311	200596
502	40386	200488
503	40454	200345
504	40523	200207
505	40600	200114
506	40653	199897
507	40711	199710
508	40763	199491
509	40833	199363
510	40891	199176
511	40952	199004
512	41009	198811
513	41083	198703
514	41150	198559
515	41199	198332
516	41256	198142
517	41327	198023
518	41392	197869
519	41453	197699
520	41512	197523
521	41601	197487
522	41675	197380
523	41757	197313
524	41848	197283
525	41940	197266
526	42020	197185
527	42115	197178
528	42187	197058
529	42268	196988
530	42360	196963
531	42433	196852
532	42493	196682
533	42572	196597
534	42656	196539
535	42740	196478
536	42816	196382
537	42900	196319
538	42987	196273
539	43087	196286
540	43179	196264
541	43253	196156
542	43355	196176
543	43432	196086
544	43502	195962
545	43563	195795
546	43636	195685
547	43704	195553
548	43800	195547
549	43899	195552
550	43992	195532
551	44079	195483
552	44163	195419
553	44252	195383
554	44333	195308
555	44413	195227
556	44500	195176
557	44576	195080
558	44665	195043
559	44760	195027
560	44849	194986
561	44910	194826
562	44995	194769
563	45079	194703
564	45175	194695
565	45259	194631
566	45343	194567
567	45429	194513
568	45512	194448
569	45585	194339
570	45674	194298
571	45768	194274
572	45852	194212
573	45936	194149
574	46014	194063
575	46074	193895
576	46157	193831
577	46240	193760
578	46323	193696
579	46400	193600
580	46486	193547
581	46564	193457
582	46646	193388
583	46737	193352
584	46825	193304
585	46913	193259
586	46995	193187
587	47095	193186
588	47179	193124
589	47275	193107
590	47371	193093
591	47459	193045
592	47538	192959
593	47610	192845
594	47698	192797
595	47780	192725
596	47838	192556
597	47928	192515
598	48013	192453
599	48097	192388
600	48158	192234
601	48242	192167
602	48327	192109
603	48411	192044
604	48503	192008
605	48589	191950
606	48682	191924
607	48777	191899
608	48860	191830
609	48946	191773
610	49032	191714
611	49119	191664
612	49207	191612
613	49292	191549
614	49371	191464
615	49452	191385
616	49546	191359
617	49633	191306
618	49716	191237
619	49805	191187
620	49889	191122
621	49965	191026
622	50070	191038
623	50146	190941
624	50238	190907
625	50307	190782
626	50395	190732
627	50469	190625
628	50557	190575
629	50639	190500
630	50726	190444
631	50815	190396
632	50905	190352
633	50986	190274
634	51069	190205
635	51154	190141
636	51234	190056
637	51317	189986
638	51409	189948
639	51493	189881
640	51560	189752
641	51631	189638
642	51719	189585
643	51790	189470
644	51876	189409
645	51960	189343
646	52046	189283
647	52128	189208
648	52220	189167
649	52318	189153
650	52404	189089
651	52496	189053
652	52578	188975
653	52668	188931
654	52762	188898
655	52849	188840
656	52926	188747
657	52999	188640
658	53084	188574
659	53179	188544
660	53266	188486
661	53328	188340
662	53390	188194
663	53459	188074
664	53539	187993
665	53625	187931
666	53697	187819
667	53787	187774
668	53878	187730
669	53954	187633
670	54017	187493
671	54097	187410
672	54184	187351
673	54265	187270
674	54354	187220
675	54462	187234
676	54547	187170
677	54635	187112
678	54729	187079
679	54812	187005
680	54900	186951
681	54999	186933
682	55081	186857
683	55162	186777
684	55247	186711
685	55318	186598
686	55400	186523
687	55485	186457
688	55572	186398
689	55627	186231
690	55710	186158
691	55796	186095
692	55877	186017
693	55968	185970
694	56058	185919
695	56141	185847
696	56227	185784
697	56310	185713
698	56396	185647
699	56466	185534
700	56547	185453
701	56626	185367
702	56702	185272
703	56770	185149
704	56848	185061
705	56916	184939
706	57013	184910
707	57090	184819
708	57179	184765
709	57265	184700
710	57338	184597
711	57411	184491
712	57504	184449
713	57590	184386
714	57677	184325
715	57743	184198
716	57832	184145
717	57917	184077
718	58002	184009
719	58092	183958
720	58148	183799
721	58238	183749
722	58309	183638
723	58406	183610
724	58497	183561
725	58583	183496
726	58666	183424
727	58735	183306
728	58816	183225
729	58893	183135
730	58968	183036
731	59029	182893
732	59054	182642
733	59118	182509
734	59198	182427
735	59278	182345
736	59363	182277
737	59435	182172
738	59510	182076
739	59590	181993
740	59671	181912
741	59757	181849
742	59836	181764
743	59919	181691
744	60000	181610
745	60088	181555
746	60162	181454
747	60236	181353
748	60318	181278
749	60396	181188
750	60485	181133
751	60577	181086
752	60649	180983
753	60730	180903
754	60812	180826
755	60869	180675
756	60972	180663
757	61064	180614
758	61158	180575
759	61248	180522
760	61346	180493
761	61428	180414
762	61515	180355
763	61596	180276
764	61683	180212
765	61776	180167
766	61830	180008
767	61909	179925
768	61997	179864
769	62080	179790
770	62163	179717
771	62248	179649
772	62345	179617
773	62433	179557
774	62502	179443
775	62539	179236
776	62632	179192
777	62720	179132
778	62807	179069
779	62900	179024
780	62986	178958
781	63073	178895
782	63171	178864
783	63259	178805
784	63334	178707
785	63410	178615
786	63486	178519
787	63560	178422
788	63640	178339
789	63710	178228
790	63791	178148
791	63862	178041
792	63932	177930
793	64021	177872
794	64093	177767
795	64194	177745
796	64257	177615
797	64339	177538
798	64429	177483
799	64521	177433
800	64609	177373
801	64696	177311
802	64788	177259
803	64871	177186
804	64934	177058
805	65007	176954
806	65101	176911
807	65189	176850
808	65277	176788
809	65351	176691
810	65442	176638
811	65529	176575
812	65617	176514
813	65708	176461
814	65788	176376
815	65883	176335
816	65988	176318
817	66072	176247
818	66161	176188
819	66219	176047
820	66296	175955
821	66399	175933
822	66486	175870
823	66560	175772
824	66627	175654
825	66712	175583
826	66789	175494
827	66871	175416
828	66958	175351
829	67031	175251
830	67101	175142
831	67177	175050
832	67275	175013
833	67361	174945
834	67430	174833
835	67517	174769
836	67585	174657
837	67664	174572
838	67751	174505
839	67841	174450
840	67917	174355
841	68000	174281
842	68090	174225
843	68181	174170
844	68263	174092
845	68353	174034
846	68446	173984
847	68540	173936
848	68608	173823
849	68672	173701
850	68768	173657
851	68855	173593
852	68945	173534
853	69027	173459
854	69112	173388
855	69196	173314
856	69284	173251
857	69355	173146
858	69407	172993
859	69481	172895
860	69562	172814
861	69630	172702
862	69696	172584
863	69780	172514
864	69863	172438
865	69951	172375
866	70005	172227
867	70081	172135
868	70153	172033
869	70244	171977
870	70336	171924
871	70409	171825
872	70494	171755
873	70573	171669
874	70659	171600
875	70738	171516
876	70800	171391
877	70878	171303
878	70950	171201
879	71039	171139
880	71117	171054
881	71175	170918
882	71260	170846
883	71342	170771
884	71406	170648
885	71497	170592
886	71574	170503
887	71653	170419
888	71744	170363
889	71832	170300
890	71907	170205
891	71995	170141
892	72079	170069
893	72162	169993
894	72242	169910
895	72334	169857
896	72418	169784
897	72484	169669
898	72559	169575
899	72637	169487
900	72718	169406
901	72790	169306
902	72850	169178
903	72936	169109
904	73014	169023
905	73088	168926
906	73184	168881
907	73260	168788
908	73335	168695
909	73418	168621
910	73488	168515
911	73573	168444
912	73688	168443
913	73793	168416
914	73873	168333
915	73939	168219
916	74013	168123
917	74097	168051
918	74180	167976
919	74279	167937
920	74368	167874
921	74404	167692
922	74486	167613
923	74568	167535
924	74643	167443
925	74745	167411
926	74842	167366
927	74929	167298
928	75012	167224
929	75105	167170
930	75196	167112
931	75293	167067
932	75370	166979
933	75455	166906
934	75541	166836
935	75643	166803
936	75740	166757
937	75841	166722
938	75933	166666
939	76025	166608
940	76109	166534
941	76175	166420
942	76268	166367
943	76361	166312
944	76460	166270
945	76540	166187
946	76623	166111
947	76713	166051
948	76801	165984
949	76886	165912
950	76962	165820
951	77033	165719
952	77125	165662
953	77208	165585
954	77281	165487
955	77375	165434
956	77467	165376
957	77562	165326
958	77620	165196
959	77698	165108
960	77761	164990
961	77852	164931
962	77941	164865
963	78030	164802
964	78117	164735
965	78198	164654
966	78272	164558
967	78377	164527
968	78464	164458
969	78541	164371
970	78620	164285
971	78711	164224
972	78801	164163
973	78892	164102
974	78980	164036
975	79052	163937
976	79127	163842
977	79209	163764
978	79293	163689
979	79383	163628
980	79474	163566
981	79551	163477
982	79621	163374
983	79705	163299
984	79770	163184
985	79849	163101
986	79935	163028
987	80025	162966
988	80089	162850
989	80179	162789
990	80275	162738
991	80364	162673
992	80453	162608
993	80512	162483
994	80605	162427
995	80694	162360
996	80769	162267
997	80867	162221
998	80940	162124
999	81019	162039
1000	81102	161962
1001	81175	161864
1002	81257	161786
1003	81332	161693
1004	81401	161588
1005	81488	161518
1006	81579	161457
1007	81652	161359
1008	81726	161266
1009	81789	161150
1010	81874	161077
1011	81951	160986
1012	82036	160914
1013	82128	160854
1014	82204	160765
1015	82279	160671
1016	82352	160575
1017	82420	160469
1018	82509	160403
1019	82583	160308
1020	82666	160232
1021	82748	160153
1022	82837	160088
1023	82908	159987
1024	82987	159903
1025	83059	159803
1026	83143	159728
1027	83230	159660
1028	83317	159591
1029	83396	159506
1030	83486	159442
1031	83574	159373
1032	83661	159304
1033	83746	159231
1034	83832	159160
1035	83920	159092
1036	84011	159030
1037	84095	158955
1038	84182	158886
1039	84259	158797
1040	84356	158745
1041	84434	158659
1042	84506	158560
1043	84597	158499
1044	84680	158421
1045	84764	158345
1046	84860	158292
1047	84916	158165
1048	85007	158102
1049	85087	158019
1050	85160	157923
1051	85254	157865
1052	85336	157787
1053	85428	157727
1054	85507	157641
1055	85600	157582
1056	85675	157491
1057	85762	157419
1058	85852	157355
1059	85934	157276
1060	86009	157184
1061	86093	157109
1062	86185	157047
1063	86286	157002
1064	86375	156936
1065	86478	156895
1066	86574	156839
1067	86655	156759
1068	86730	156666
1069	86811	156585
1070	86914	156543
1071	86996	156463
1072	87083	156393
1073	87176	156333
1074	87261	156259
1075	87352	156194
1076	87441	156127
1077	87522	156046
1078	87608	155973
1079	87684	155883
1080	87767	155806
1081	87859	155743
1082	87956	155689
1083	88042	155618
1084	88121	155532
1085	88187	155423
1086	88274	155352
1087	88360	155281
1088	88441	155199
1089	88518	155110
1090	88569	154975
1091	88639	154876
1092	88716	154786
1093	88796	154703
1094	88883	154632
1095	88967	154556
1096	89057	154490
1097	89141	154414
1098	89235	154356
1099	89318	154278
1100	89386	154172
1101	89472	154100
1102	89554	154020
1103	89631	153932
1104	89703	153836
1105	89776	153740
1106	89842	153633
1107	89920	153545
1108	89993	153451
1109	90066	153357
1110	90143	153267
1111	90228	153193
1112	90304	153103
1113	90364	152986
1114	90413	152851
1115	90487	152757
1116	90567	152675
1117	90649	152595
1118	90687	152442
1119	90767	152360
1120	90851	152284
1121	90926	152191
1122	91002	152103
1123	91087	152028
1124	91165	151943
1125	91233	151839
1126	91313	151757
1127	91393	151674
1128	91467	151580
1129	91542	151490
1130	91614	151395
1131	91679	151287
1132	91757	151201
1133	91832	151110
1134	91902	151011
1135	91982	150928
1136	92057	150838
1137	92131	150746
1138	92205	150653
1139	92292	150583
1140	92369	150495
1141	92431	150384
1142	92503	150288
1143	92588	150213
1144	92660	150117
1145	92736	150028
1146	92790	149904
1147	92856	149799
1148	92922	149694
1149	92980	149576
1150	93051	149480
1151	93122	149384
1152	93183	149271
1153	93267	149195
1154	93338	149099
1155	93409	149002
1156	93483	148911
1157	93553	148813
1158	93617	148705
1159	93680	148597
1160	93742	148486
1161	93813	148390
1162	93875	148279
1163	93945	148182
1164	94009	148075
1165	94069	147961
1166	94147	147876
1167	94216	147777
1168	94287	147681
1169	94353	147577
1170	94428	147489
1171	94502	147398
1172	94583	147317
1173	94666	147241
1174	94749	147163
1175	94843	147104
1176	94928	147030
1177	95005	146944
1178	95070	146838
1179	95143	146746
1180	95226	146669
1181	95297	146574
1182	95370	146481
1183	95446	146393
1184	95509	146286
1185	95576	146185
1186	95655	146102
1187	95710	145982
1188	95785	145893
1189	95862	145808
1190	95908	145674
1191	95992	145599
1192	96060	145500
1193	96133	145407
1194	96225	145344
1195	96313	145275
1196	96388	145186
1197	96467	145104
1198	96557	145037
1199	96636	144955
1200	96713	144869
1201	96790	144783
1202	96871	144703
1203	96949	144619
1204	97032	144542
1205	97119	144471
1206	97204	144397
1207	97303	144344
1208	97382	144260
1209	97458	144174
1210	97540	144095
1211	97641	144045
1212	97725	143970
1213	97798	143878
1214	97876	143793
1215	97958	143715
1216	98045	143644
1217	98119	143554
1218	98172	143433
1219	98256	143357
1220	98329	143267
1221	98410	143186
1222	98486	143099
1223	98566	143018
1224	98624	142904
1225	98697	142813
1226	98764	142713
1227	98831	142614
1228	98912	142533
1229	98983	142439
1230	99050	142339
1231	99117	142240
1232	99205	142170
1233	99280	142081
1234	99366	142009
1235	99449	141933
1236	99514	141830
1237	99604	141762
1238	99666	141657
1239	99748	141578
1240	99815	141479
1241	99907	141415
1242	99994	141343
1243	100068	141254
1244	100145	141168
1245	100232	141098
1246	100320	141027
1247	100398	140943
1248	100488	140877
1249	100568	140795
1250	100633	140693
1251	100715	140615
1252	100786	140522
1253	100875	140453
1254	100936	140345
1255	101018	140267
1256	101098	140187
1257	101170	140094
1258	101238	139997
1259	101312	139907
1260	101395	139830
1261	101485	139764
1262	101568	139687
1263	101648	139605
1264	101733	139531
1265	101810	139446
1266	101888	139363
1267	101962	139273
1268	102030	139176
1269	102121	139110
1270	102185	139006
1271	102252	138909
1272	102327	138820
1273	102389	138715
1274	102476	138644
1275	102567	138578
1276	102632	138476
1277	102710	138393
1278	102780	138300
1279	102866	138227
1280	102941	138139
1281	102996	138024
1282	103076	137944
1283	103162	137871
1284	103234	137779
1285	103324	137712
1286	103392	137616
1287	103472	137535
1288	103555	137458
1289	103623	137360
1290	103690	137263
1291	103760	137170
1292	103841	137089
1293	103917	137003
1294	103993	136918
1295	104073	136837
1296	104151	136753
1297	104237	136681
1298	104327	136613
1299	104405	136529
1300	104489	136455
1301	104566	136369
1302	104653	136298
1303	104736	136221
1304	104813	136137
1305	104901	136067
1306	104982	135986
1307	105060	135904
1308	105147	135832
1309	105232	135758
1310	105311	135675
1311	105384	135586
1312	105444	135479
1313	105516	135388
1314	105586	135294
1315	105658	135203
1316	105727	135109
1317	105810	135032
1318	105883	134943
1319	105952	134848
1320	106014	134745
1321	106082	134649
1322	106168	134576
1323	106230	134472
1324	106298	134377
1325	106382	134302
1326	106461	134219
1327	106549	134149
1328	106631	134071
1329	106714	133995
1330	106804	133926
1331	106887	133850
1332	106966	133768
1333	107033	133670
1334	107100	133574
1335	107167	133478
1336	107256	133408
1337	107350	133345
1338	107449	133288
1339	107522	133199
1340	107594	133109
1341	107675	133029
1342	107753	132947
1343	107839	132873
1344	107921	132796
1345	108006	132721
1346	108075	132627
1347	108151	132541
1348	108240	132471
1349	108320	132391
1350	108398	132308
1351	108496	132249
1352	108575	132168
1353	108660	132093
1354	108752	132027
1355	108833	131949
1356	108916	131871
1357	108973	131763
1358	109034	131659
1359	109107	131571
1360	109184	131487
1361	109272	131415
1362	109342	131322
1363	109430	131252
1364	109515	131177
1365	109600	131102
1366	109686	131029
1367	109776	130961
1368	109854	130878
1369	109944	130809
1370	110026	130731
1371	110112	130658
1372	110204	130591
1373	110297	130527
1374	110377	130446
1375	110450	130357
1376	110524	130269
1377	110605	130190
1378	110687	130111
1379	110778	130044
1380	110850	129954
1381	110931	129874
1382	111018	129802
1383	111114	129741
1384	111186	129650
1385	111256	129558
1386	111333	129474
1387	111424	129406
1388	111497	129318
1389	111588	129250
1390	111675	129177
1391	111757	129099
1392	111841	129022
1393	111931	128954
1394	112023	128886
1395	112109	128813
1396	112191	128735
1397	112274	128657
1398	112347	128569
1399	112428	128489
1400	112524	128427
1401	112608	128350
1402	112694	128277
1403	112780	128203
1404	112872	128136
1405	112959	128063
1406	113051	127996
1407	113129	127913
1408	113218	127843
1409	113306	127770
1410	113391	127695
1411	113477	127622
1412	113560	127544
1413	113647	127471
1414	113729	127392
1415	113810	127313
1416	113894	127237
1417	113976	127158
1418	114060	127081
1419	114137	126998
1420	114221	126921
1421	114311	126852
1422	114400	126780
1423	114480	126700
1424	114561	126620
1425	114651	126550
1426	114735	126473
1427	114818	126396
1428	114895	126313
1429	114954	126208
1430	115034	126128
1431	115096	126027
1432	115188	125959
1433	115266	125876
1434	115354	125804
1435	115416	125704
1436	115499	125627
1437	115561	125526
1438	115626	125429
1439	115708	125350
1440	115793	125276
1441	115891	125214
1442	115975	125137
1443	116051	125053
1444	116132	124973
1445	116209	124888
1446	116287	124805
1447	116380	124739
1448	116464	124663
1449	116556	124595
1450	116649	124527
1451	116743	124461
1452	116828	124386
1453	116908	124305
1454	117008	124245
1455	117093	124170
1456	117193	124110
1457	117281	124038
1458	117359	123955
1459	117437	123872
1460	117517	123791
1461	117610	123723
1462	117697	123650
1463	117790	123583
1464	117866	123498
1465	117938	123408
1466	118015	123325
1467	118093	123242
1468	118167	123154
1469	118258	123085
1470	118330	122996
1471	118404	122909
1472	118491	122835
1473	118545	122727
1474	118610	122631
1475	118696	122556
1476	118768	122467
1477	118846	122384
1478	118921	122298
1479	119016	122233
1480	119104	122160
1481	119196	122091
1482	119277	122011
1483	119364	121938
1484	119443	121856
1485	119519	121771
1486	119592	121683
1487	119659	121589
1488	119744	121513
1489	119822	121430
1490	119911	121359
1491	120004	121291
1492	120071	121197
1493	120153	121118
1494	120233	121037
1495	120310	120953
1496	120389	120872
1497	120471	120792
1498	120542	120703
1499	120622	120622
1500	120702	120541
1501	120758	120437
1502	120841	120359
1503	120929	120286
1504	121015	120211
1505	121101	120136
1506	121181	120055
1507	121280	119993
1508	121356	119909
1509	121433	119825
1510	121517	119748
1511	121592	119662
1512	121653	119562
1513	121729	119477
1514	121814	119402
1515	121875	119302
1516	121962	119229
1517	122041	119147
1518	122124	119069
1519	122205	118989
1520	122274	118898
1521	122330	118793
1522	122389	118693
1523	122476	118618
1524	122556	118538
1525	122636	118457
1526	122712	118373
1527	122797	118297
1528	122887	118226
1529	122968	118146
1530	123046	118063
1531	123118	117975
1532	123170	117867
1533	123245	117781
1534	123329	117705
1535	123397	117613
1536	123469	117524
1537	123553	117447
1538	123632	117366
1539	123692	117266
1540	123769	117183
1541	123841	117094
1542	123927	117020
1543	124020	116951
1544	124106	116877
1545	124198	116807
1546	124266	116715
1547	124346	116635
1548	124432	116560
1549	124525	116491
1550	124609	116414
1551	124665	116311
1552	124751	116236
1553	124815	116141
1554	124902	116066
1555	124986	115990
1556	125072	115914
1557	125149	115831
1558	125238	115759
1559	125326	115686
1560	125414	115612
1561	125499	115536
1562	125581	115458
1563	125656	115372
1564	125738	115293
1565	125804	115200
1566	125889	115123
1567	125954	115029
1568	126038	114953
1569	126130	114883
1570	126222	114813
1571	126318	114747
1572	126399	114667
1573	126492	114598
1574	126582	114527
1575	126664	114448
1576	126749	114371
1577	126825	114287
1578	126908	114209
1579	126996	114135
1580	127076	114055
1581	127153	113972
1582	127241	113898
1583	127327	113822
1584	127399	113735
1585	127476	113651
1586	127569	113582
1587	127658	113509
1588	127738	113429
1589	127824	113354
1590	127910	113278
1591	127977	113185
1592	128063	113110
1593	128163	113047
1594	128245	112968
1595	128328	112890
1596	128412	112813
1597	128493	112733
1598	128558	112639
1599	128659	112577
1600	128749	112505
1601	128820	112416
1602	128904	112338
1603	128985	112258
1604	129051	112166
1605	129126	112081
1606	129212	112005
1607	129285	111918
1608	129363	111836
1609	129435	111748
1610	129512	111665
1611	129596	111588
1612	129671	111503
1613	129720	111395
1614	129791	111307
1615	129877	111231
1616	129966	111159
1617	130054	111085
1618	130139	111008
1619	130231	110938
1620	130313	110858
1621	130397	110781
1622	130489	110710
1623	130574	110634
1624	130660	110558
1625	130753	110489
1626	130843	110416
1627	130934	110345
1628	131020	110269
1629	131110	110197
1630	131192	110118
1631	131266	110032
1632	131341	109946
1633	131416	109862
1634	131495	109780
1635	131579	109702
1636	131655	109619
1637	131741	109543
1638	131830	109470
1639	131902	109382
1640	131976	109296
1641	132047	109208
1642	132142	109140
1643	132232	109068
1644	132312	108987
1645	132384	108899
1646	132466	108820
1647	132553	108745
1648	132634	108665
1649	132722	108591
1650	132793	108503
1651	132879	108427
1652	132959	108345
1653	133047	108271
1654	133131	108194
1655	133208	108111
1656	133274	108019
1657	133349	107934
1658	133426	107851
1659	133510	107773
1660	133590	107692
1661	133671	107612
1662	133744	107526
1663	133831	107451
1664	133919	107377
