iter	Passed	Remaining
309	223454	136956
310	224174	136234
311	224910	135523
312	225576	134769
313	226245	134017
314	226971	133300
315	227648	132554
316	228415	131861
317	229156	131152
318	229794	130384
319	230501	129657
320	231205	128927
321	231916	128202
322	232790	127566
323	233622	126906
324	234537	126289
325	235488	125690
326	236300	125015
327	237104	124335
328	237850	123624
329	238740	122987
330	239538	122302
331	240327	121611
332	241024	120874
333	241712	120132
334	242452	119416
335	243308	118757
336	244229	118129
337	245070	117459
338	245786	116730
339	246602	116048
340	247323	115321
341	248096	114617
342	248901	113928
343	249647	113212
344	250517	112551
345	251304	111852
346	252046	111132
347	252697	110373
348	253426	109648
349	254229	108955
350	255045	108267
351	255873	107583
352	256695	106895
353	257415	106165
354	258218	105469
355	259043	104781
356	259923	104115
357	260745	103424
358	261541	102722
359	262272	101994
360	263017	101272
361	263746	100544
362	264549	99843
363	265316	99129
364	266105	98422
365	266992	97751
366	267788	97045
367	268556	96330
368	269283	95599
369	270000	94865
370	270819	94166
371	271707	93490
372	272514	92786
373	273260	92060
374	274167	91389
375	275071	90715
376	275877	90007
377	276735	89316
378	277534	88605
379	278406	87917
380	279200	87204
381	280053	86508
382	280838	85791
383	281608	85069
384	282370	84344
385	283115	83614
386	283882	82890
387	284588	82149
388	285419	81443
389	286144	80707
390	286896	79978
391	287683	79259
392	288508	78550
393	289284	77827
394	290092	77113
395	290920	76403
396	291680	75675
397	292737	75023
398	293752	74358
399	294492	73623
400	295299	72904
401	296126	72189
402	296925	71468
403	297706	70742
404	298569	70034
405	299357	69309
406	300143	68583
407	300903	67850
408	301703	67127
409	302641	66433
410	303450	65710
411	304187	64972
412	305074	64265
413	305940	63552
414	306787	62836
415	307618	62115
416	308417	61387
417	309201	60656
418	309967	59922
419	310771	59194
420	311531	58458
421	312361	57735
422	313085	56991
423	313867	56259
424	314641	55524
425	315426	54792
426	316204	54058
427	317091	53342
428	318013	52631
429	318853	51906
430	319786	51195
431	320551	50457
432	321375	49727
433	322240	49004
434	323085	48277
435	323899	47544
436	324656	46804
437	325450	46068
438	326217	45328
439	327077	44601
440	327924	43872
441	328759	43140
442	329824	42437
443	330814	41724
444	331608	40985
445	332532	40261
446	333347	39524
447	334135	38783
448	334988	38049
449	335842	37315
450	336695	36581
451	337434	35833
452	338245	35093
453	339054	34353
454	339917	33618
455	340812	32885
456	341868	32167
457	342754	31431
458	343611	30692
459	344474	29954
460	345334	29214
461	346306	28484
462	347141	27741
463	347959	26996
464	348816	26255
465	349690	25513
466	350565	24772
467	351376	24025
468	352223	23281
469	352998	22531
470	353912	21790
471	354710	21042
472	355586	20297
473	356433	19551
474	357291	18804
475	358297	18065
476	359105	17315
477	359979	16568
478	360737	15815
479	361505	15062
480	362323	14312
481	363061	13558
482	364099	12815
483	365149	12071
484	366249	11327
485	367145	10576
486	368244	9829
487	369157	9077
488	369847	8319
489	370683	7564
490	371389	6807
491	372214	6052
492	373056	5296
493	373891	4541
494	374666	3784
495	375434	3027
496	376161	2270
497	376918	1513
498	377694	756
499	378482	0
