iter	Passed	Remaining
150	12396	233888
151	12475	233757
152	12563	233788
153	12647	233731
154	12726	233601
155	12813	233591
156	12900	233603
157	12974	233377
158	13066	233463
159	13140	233242
160	13211	232964
161	13290	232831
162	13371	232738
163	13448	232558
164	13539	232632
165	13618	232507
166	13706	232520
167	13773	232184
168	13861	232197
169	13941	232081
170	14027	232067
171	14119	232151
172	14205	232129
173	14270	231777
174	14358	231793
175	14429	231520
176	14528	231715
177	14617	231744
178	14724	232061
179	14805	231959
180	14889	231890
181	14944	231393
182	15028	231332
183	15108	231222
184	15190	231136
185	15263	230914
186	15329	230596
187	15411	230511
188	15488	230353
189	15564	230186
190	15644	230083
191	15720	229908
192	15798	229768
193	15884	229759
194	15962	229613
195	16041	229490
196	16130	229511
197	16215	229466
198	16299	229428
199	16369	229179
200	16442	228961
201	16495	228487
202	16574	228364
203	16648	228178
204	16724	228021
205	16792	227759
206	16873	227668
207	16964	227721
208	17038	227529
209	17106	227274
210	17189	227212
211	17271	227132
212	17342	226912
213	17412	226686
214	17492	226586
215	17573	226504
216	17662	226513
217	17740	226388
218	17821	226307
219	17895	226136
220	17973	226016
221	18056	225955
222	18135	225840
223	18208	225650
224	18290	225580
225	18377	225575
226	18454	225438
227	18544	225467
228	18633	225471
229	18693	225131
230	18773	225043
231	18861	225034
232	18955	225110
233	19043	225102
234	19134	225138
235	19173	224555
236	19210	223957
237	19282	223779
238	19360	223661
239	19435	223503
240	19511	223371
241	19601	223396
242	19686	223355
243	19770	223307
244	19842	223121
245	19918	222993
246	19990	222809
247	20060	222609
248	20132	222431
249	20207	222281
250	20283	222150
251	20368	222114
252	20445	221987
253	20533	221989
254	20617	221936
255	20692	221799
256	20775	221737
257	20857	221672
258	20946	221673
259	21019	221517
260	21056	220976
261	21144	220967
262	21206	220691
263	21288	220622
264	21361	220471
265	21428	220249
266	21506	220135
267	21576	219950
268	21653	219837
269	21742	219844
270	21824	219779
271	21907	219716
272	21991	219676
273	22079	219666
274	22160	219588
275	22235	219454
276	22328	219496
277	22413	219458
278	22494	219384
279	22570	219252
280	22653	219199
281	22725	219030
282	22802	218922
283	22887	218883
284	22967	218791
285	23046	218701
286	23120	218554
287	23195	218428
288	23283	218412
289	23359	218287
290	23445	218258
291	23532	218235
292	23611	218142
293	23710	218233
294	23778	218036
295	23852	217897
296	23934	217829
297	23997	217589
298	24063	217377
299	24105	216951
300	24177	216790
301	24255	216694
302	24347	216716
303	24411	216490
304	24494	216439
305	24580	216403
306	24673	216433
307	24755	216371
308	24843	216358
309	24929	216328
310	25011	216255
311	25096	216213
312	25174	216116
313	25271	216179
314	25348	216067
315	25429	215991
316	25503	215858
317	25597	215891
318	25682	215846
319	25763	215770
320	25851	215747
321	25941	215748
322	26028	215724
323	26123	215764
324	26211	215736
325	26309	215805
326	26393	215747
327	26473	215663
328	26547	215527
329	26642	215560
330	26724	215493
331	26802	215387
332	26882	215298
333	26969	215272
334	27055	215228
335	27146	215231
336	27234	215208
337	27320	215165
338	27410	215163
339	27487	215049
340	27566	214950
341	27651	214903
342	27724	214762
343	27790	214569
344	27876	214525
345	27954	214422
346	28034	214341
347	28099	214139
348	28182	214074
349	28264	214002
350	28349	213953
351	28426	213843
352	28506	213758
353	28580	213627
354	28660	213544
355	28748	213512
356	28801	213224
357	28870	213057
358	28936	212875
359	29010	212740
360	29073	212535
361	29132	212300
362	29171	211916
363	29239	211747
364	29291	211461
365	29362	211312
366	29416	211042
367	29471	210782
368	29521	210492
369	29587	210309
370	29658	210166
371	29713	209910
372	29776	209712
373	29833	209471
374	29899	209295
375	29969	209150
376	30037	208989
377	30105	208825
378	30157	208556
379	30225	208396
380	30281	208152
381	30333	207887
382	30388	207642
383	30460	207508
384	30515	207268
385	30603	207244
386	30692	207233
387	30767	207126
388	30855	207105
389	30930	206998
390	31017	206967
391	31103	206930
392	31184	206867
393	31264	206787
394	31350	206752
395	31435	206714
396	31514	206628
397	31589	206519
398	31674	206482
399	31753	206398
400	31829	206296
401	31899	206156
402	31963	205976
403	32005	205657
404	32076	205529
405	32159	205474
406	32230	205341
407	32298	205188
408	32380	205130
409	32464	205078
410	32537	204964
411	32618	204895
412	32702	204848
413	32758	204620
414	32826	204471
415	32895	204330
416	32970	204228
417	33049	204149
418	33130	204079
419	33212	204020
420	33281	203876
421	33357	203784
422	33421	203612
423	33492	203485
424	33570	203397
425	33642	203275
426	33701	203075
427	33744	202782
428	33798	202554
429	33866	202409
430	33945	202334
431	34011	202178
432	34095	202133
433	34176	202064
434	34244	201921
435	34326	201864
436	34395	201730
437	34476	201665
438	34551	201564
439	34602	201324
440	34668	201170
441	34735	201026
442	34809	200919
443	34893	200874
444	34959	200725
445	35033	200620
446	35108	200519
447	35178	200391
448	35241	200226
449	35301	200044
450	35380	199966
451	35448	199827
452	35510	199655
453	35555	199390
454	35628	199283
455	35688	199105
456	35754	198958
457	35814	198780
458	35885	198659
459	35943	198471
460	36013	198345
461	36092	198276
462	36167	198178
463	36234	198042
464	36316	197986
465	36386	197862
466	36458	197751
467	36536	197672
468	36586	197441
469	36649	197283
470	36713	197132
471	36771	196947
472	36835	196792
473	36888	196582
474	36962	196483
475	37031	196359
476	37096	196214
477	37167	196100
478	37236	195977
479	37309	195873
480	37376	195739
481	37451	195649
482	37513	195489
483	37615	195540
484	37692	195456
485	37772	195392
486	37851	195317
487	37927	195232
488	38000	195130
489	38070	195015
490	38141	194903
491	38216	194810
492	38291	194719
493	38374	194667
494	38437	194516
495	38505	194390
496	38585	194322
497	38661	194238
498	38735	194141
499	38817	194088
500	38898	194025
501	38961	193876
502	39034	193777
503	39102	193648
504	39180	193573
505	39251	193466
506	39324	193363
507	39408	193318
508	39477	193199
509	39547	193086
510	39626	193013
511	39695	192893
512	39766	192787
513	39837	192678
514	39898	192519
515	39964	192384
516	40048	192340
517	40126	192267
518	40180	192074
519	40243	191932
520	40324	191869
521	40389	191736
522	40455	191602
523	40535	191538
524	40609	191443
525	40667	191278
526	40735	191157
527	40806	191047
528	40879	190953
529	40932	190758
530	41006	190666
531	41085	190597
532	41163	190523
533	41238	190438
534	41306	190318
535	41385	190251
536	41454	190134
537	41525	190027
538	41595	189920
539	41668	189821
540	41733	189689
541	41794	189539
542	41875	189479
543	41949	189389
544	42023	189298
545	42097	189207
546	42175	189133
547	42254	189065
548	42328	188974
549	42410	188919
550	42492	188865
551	42562	188757
552	42637	188668
553	42727	188649
554	42799	188548
555	42882	188499
556	42976	188493
557	43049	188400
558	43126	188321
559	43205	188251
560	43284	188184
561	43368	188134
562	43447	188067
563	43530	188012
564	43605	187929
565	43696	187910
566	43773	187833
567	43838	187702
568	43909	187600
569	43974	187472
570	44055	187410
571	44135	187345
572	44210	187258
573	44285	187171
574	44361	187088
575	44440	187018
576	44517	186942
577	44588	186841
578	44674	186800
579	44751	186721
580	44827	186639
581	44900	186544
582	44978	186472
583	45055	186394
584	45136	186331
585	45211	186246
586	45286	186158
587	45371	186117
588	45454	186063
589	45532	185986
590	45609	185910
591	45684	185824
592	45749	185697
593	45826	185621
594	45911	185573
595	45987	185494
596	46062	185407
597	46146	185355
598	46223	185278
599	46296	185186
600	46350	185018
601	46400	184832
602	46458	184676
603	46539	184616
604	46624	184571
605	46690	184449
606	46760	184346
607	46845	184299
608	46926	184237
609	47006	184171
610	47064	184020
611	47147	183966
612	47241	183958
613	47317	183877
614	47393	183793
615	47462	183685
616	47535	183591
617	47608	183500
618	47684	183420
619	47759	183336
620	47842	183282
621	47921	183211
622	48012	183186
623	48092	183121
624	48161	183013
625	48231	182911
626	48311	182843
627	48390	182776
628	48465	182690
629	48536	182590
630	48613	182511
631	48682	182404
632	48759	182328
633	48816	182177
634	48896	182111
635	48973	182033
636	49035	181900
637	49106	181803
638	49208	181819
639	49281	181726
640	49343	181594
641	49411	181482
642	49486	181400
643	49556	181296
644	49630	181207
645	49714	181159
646	49784	181054
647	49848	180930
648	49907	180791
649	49975	180681
650	50043	180571
651	50105	180440
652	50192	180401
653	50254	180271
654	50331	180195
655	50409	180120
656	50447	179904
657	50500	179746
658	50583	179690
659	50678	179679
660	50747	179573
661	50828	179513
662	50924	179503
663	50991	179393
664	51078	179350
665	51177	179353
666	51259	179291
667	51350	179265
668	51424	179179
669	51523	179177
670	51618	179163
671	51698	179097
672	51788	179067
673	51875	179024
674	51969	179006
675	52074	179025
676	52163	178988
677	52251	178951
678	52330	178879
679	52419	178842
680	52503	178790
681	52589	178742
682	52657	178635
683	52738	178569
684	52823	178520
685	52917	178499
686	53002	178449
687	53069	178339
688	53163	178318
689	53250	178275
690	53324	178186
691	53417	178160
692	53498	178096
693	53593	178078
694	53686	178052
695	53769	177996
696	53869	177992
697	53952	177933
698	54052	177931
699	54133	177865
700	54205	177772
701	54278	177680
702	54355	177604
703	54435	177532
704	54510	177447
705	54569	177312
706	54654	177261
707	54728	177171
708	54803	177086
709	54879	177004
710	54952	176914
711	55038	176865
712	55119	176799
713	55199	176730
714	55276	176652
715	55342	176538
716	55421	176466
717	55471	176302
718	55552	176238
719	55631	176166
720	55716	176113
721	55800	176058
722	55881	175990
723	55965	175936
724	56048	175876
725	56126	175801
726	56201	175716
727	56280	175645
728	56354	175557
729	56432	175481
730	56503	175386
731	56581	175309
732	56639	175172
733	56728	175131
734	56795	175023
735	56878	174963
736	56943	174848
737	57024	174780
738	57110	174731
739	57183	174640
740	57271	174595
741	57362	174560
742	57457	174537
743	57547	174499
744	57634	174450
745	57708	174362
746	57788	174292
747	57829	174106
748	57914	174054
749	58006	174020
750	58111	174023
751	58197	173973
752	58291	173945
753	58376	173890
754	58452	173808
755	58536	173751
756	58619	173690
757	58707	173643
758	58791	173586
759	58882	173548
760	58957	173464
761	59043	173410
762	59148	173415
763	59242	173384
764	59335	173352
765	59425	173310
766	59485	173182
767	59592	173189
768	59688	173166
769	59772	173108
770	59852	173037
771	59942	172995
772	60038	172970
773	60115	172891
774	60198	172827
775	60281	172764
776	60373	172727
777	60457	172670
778	60509	172516
779	60568	172388
780	60643	172301
781	60757	172328
782	60837	172255
783	60927	172213
784	61014	172162
785	61098	172102
786	61186	172052
787	61265	171978
788	61352	171925
789	61436	171866
790	61514	171790
791	61596	171723
792	61685	171676
793	61772	171624
794	61828	171486
795	61907	171411
796	62010	171403
797	62093	171341
798	62180	171288
799	62257	171209
800	62341	171146
801	62403	171027
802	62482	170951
803	62561	170877
804	62643	170810
805	62719	170728
806	62788	170627
807	62865	170545
808	62947	170478
809	63037	170435
810	63117	170361
811	63201	170302
812	63282	170231
813	63369	170179
814	63444	170093
815	63532	170042
816	63622	169998
817	63689	169891
818	63775	169833
819	63836	169712
820	63902	169602
821	63969	169496
822	64046	169414
823	64134	169365
824	64212	169286
825	64300	169236
826	64386	169179
827	64445	169052
828	64506	168931
829	64587	168862
830	64672	168801
831	64752	168728
832	64841	168681
833	64927	168625
834	65000	168534
835	65082	168466
836	65160	168389
837	65235	168305
838	65325	168257
839	65421	168227
840	65510	168178
841	65609	168153
842	65693	168091
843	65766	167999
844	65841	167916
845	65925	167853
846	66006	167783
847	66094	167731
848	66179	167671
849	66255	167587
850	66342	167533
851	66434	167489
852	66517	167425
853	66580	167309
854	66670	167260
855	66756	167202
856	66817	167083
857	66902	167023
858	66954	166879
859	67034	166806
860	67117	166740
861	67219	166722
862	67306	166666
863	67365	166542
864	67432	166436
865	67509	166356
866	67558	166207
867	67635	166127
868	67715	166054
869	67782	165951
870	67862	165877
871	67927	165768
872	67990	165653
873	68053	165538
874	68123	165441
875	68203	165371
876	68268	165262
877	68360	165217
878	68430	165119
879	68521	165074
880	68605	165010
881	68662	164883
882	68741	164809
883	68806	164700
884	68857	164558
885	68924	164453
886	68995	164360
887	69069	164272
888	69176	164265
889	69261	164205
890	69328	164101
891	69405	164020
892	69480	163935
893	69580	163910
894	69665	163850
895	69726	163732
896	69817	163684
897	69904	163629
898	69989	163568
899	70069	163495
900	70155	163435
901	70219	163326
902	70307	163271
903	70394	163216
904	70475	163144
905	70546	163052
906	70631	162988
907	70718	162933
908	70781	162820
909	70836	162690
910	70925	162637
911	71003	162559
912	71093	162509
913	71170	162431
914	71255	162368
915	71350	162330
916	71428	162253
917	71502	162166
918	71575	162077
919	71651	161995
920	71736	161933
921	71789	161798
922	71873	161734
923	71947	161648
924	72014	161546
925	72100	161486
926	72174	161401
927	72251	161320
928	72350	161289
929	72436	161228
930	72518	161161
931	72599	161088
932	72660	160974
933	72746	160914
934	72832	160853
935	72917	160791
936	73008	160744
937	73108	160714
938	73195	160656
939	73284	160601
940	73375	160552
941	73458	160486
942	73544	160425
943	73628	160359
944	73712	160295
945	73794	160225
946	73886	160178
947	73962	160095
948	74041	160020
949	74110	159921
950	74190	159848
951	74254	159740
952	74334	159667
953	74436	159640
954	74520	159575
955	74607	159515
956	74696	159461
957	74777	159389
958	74862	159327
959	74957	159285
960	75048	159234
961	75136	159176
962	75222	159114
963	75308	159055
964	75395	158993
965	75473	158916
966	75539	158811
967	75611	158722
968	75689	158643
969	75737	158501
970	75826	158447
971	75918	158397
972	75999	158325
973	76071	158234
974	76164	158186
975	76240	158105
976	76334	158061
977	76418	157993
978	76491	157904
979	76576	157841
980	76666	157787
981	76744	157708
982	76832	157652
983	76913	157579
984	76982	157482
985	77051	157384
986	77123	157294
987	77210	157235
988	77288	157155
989	77362	157068
990	77455	157020
991	77532	156940
992	77613	156867
993	77689	156786
994	77760	156694
995	77829	156596
996	77907	156518
997	77972	156413
998	78047	156330
999	78126	156253
1000	78209	156183
1001	78278	156088
1002	78348	155994
1003	78412	155887
1004	78467	155763
1005	78546	155687
1006	78628	155616
1007	78713	155552
1008	78786	155463
1009	78867	155393
1010	78957	155337
1011	79038	155264
1012	79128	155211
1013	79204	155128
1014	79282	155050
1015	79368	154986
1016	79444	154905
1017	79543	154867
1018	79638	154823
1019	79709	154729
1020	79791	154658
1021	79877	154595
1022	79954	154516
1023	80043	154459
1024	80131	154399
1025	80219	154339
1026	80298	154264
1027	80367	154167
1028	80446	154091
1029	80540	154042
1030	80601	153932
1031	80685	153865
1032	80762	153785
1033	80849	153722
1034	80932	153654
1035	81018	153591
1036	81091	153502
1037	81168	153422
1038	81247	153346
1039	81330	153277
1040	81395	153174
1041	81453	153057
1042	81524	152966
1043	81608	152899
1044	81694	152834
1045	81731	152680
1046	81793	152572
1047	81860	152472
1048	81947	152410
1049	82019	152321
1050	82080	152211
1051	82173	152161
1052	82254	152088
1053	82333	152012
1054	82419	151949
1055	82479	151837
1056	82537	151721
1057	82630	151670
1058	82715	151606
1059	82777	151498
1060	82850	151410
1061	82938	151350
1062	83029	151295
1063	83108	151219
1064	83183	151136
1065	83271	151076
1066	83354	151006
1067	83439	150940
1068	83517	150862
1069	83605	150803
1070	83687	150731
1071	83771	150664
1072	83848	150584
1073	83930	150512
1074	84017	150450
1075	84106	150390
1076	84196	150334
1077	84259	150229
1078	84333	150143
1079	84413	150069
1080	84448	149913
1081	84508	149802
1082	84584	149721
1083	84661	149640
1084	84736	149558
1085	84816	149482
1086	84889	149395
1087	84942	149273
1088	85023	149200
1089	85107	149133
1090	85177	149041
1091	85260	148970
1092	85321	148864
1093	85402	148790
1094	85460	148677
1095	85513	148556
1096	85601	148496
1097	85680	148420
1098	85760	148343
1099	85828	148249
1100	85914	148184
1101	85961	148053
1102	86037	147971
1103	86106	147878
1104	86181	147796
1105	86239	147682
1106	86310	147592
1107	86370	147484
1108	86436	147386
1109	86512	147305
1110	86579	147208
1111	86660	147135
1112	86753	147084
1113	86847	147032
1114	86911	146931
1115	87007	146884
1116	87068	146777
1117	87143	146693
1118	87180	146547
1119	87241	146440
1120	87325	146373
1121	87400	146290
1122	87457	146178
1123	87525	146083
1124	87609	146015
1125	87688	145939
1126	87735	145811
1127	87799	145709
1128	87863	145608
1129	87915	145488
1130	87994	145412
1131	88055	145307
1132	88126	145217
1133	88207	145145
1134	88285	145067
1135	88354	144975
1136	88415	144870
1137	88483	144777
1138	88544	144672
1139	88629	144606
1140	88706	144526
1141	88780	144442
1142	88858	144365
1143	88916	144256
1144	88978	144153
1145	89057	144077
1146	89108	143957
1147	89185	143877
1148	89261	143797
1149	89332	143708
1150	89405	143623
1151	89468	143521
1152	89543	143440
1153	89616	143355
1154	89686	143264
1155	89748	143162
1156	89823	143080
1157	89901	143003
1158	89988	142940
1159	90065	142862
1160	90125	142756
1161	90196	142669
1162	90262	142572
1163	90349	142509
1164	90414	142412
1165	90478	142313
1166	90549	142225
1167	90629	142151
1168	90702	142067
1169	90769	141973
1170	90839	141883
1171	90923	141815
1172	91008	141749
1173	91083	141667
1174	91154	141580
1175	91220	141484
1176	91291	141396
1177	91368	141318
1178	91442	141236
1179	91487	141108
1180	91572	141041
1181	91647	140961
1182	91697	140841
1183	91775	140763
1184	91832	140655
1185	91890	140548
1186	91965	140466
1187	92026	140364
1188	92089	140263
1189	92165	140184
1190	92245	140111
1191	92303	140004
1192	92377	139921
1193	92436	139815
1194	92501	139720
1195	92555	139607
1196	92622	139514
1197	92690	139422
1198	92770	139348
1199	92840	139260
1200	92912	139174
1201	92964	139060
1202	93025	138958
1203	93083	138852
1204	93153	138763
1205	93242	138703
1206	93318	138624
1207	93390	138539
1208	93447	138431
1209	93513	138338
1210	93586	138255
1211	93648	138154
1212	93717	138064
1213	93782	137969
1214	93848	137876
1215	93927	137802
1216	93986	137697
1217	94065	137623
1218	94143	137547
1219	94225	137476
1220	94277	137362
1221	94347	137274
1222	94439	137219
1223	94502	137121
1224	94560	137016
1225	94624	136920
1226	94695	136833
1227	94774	136759
1228	94837	136661
1229	94892	136552
1230	94958	136458
1231	95026	136369
1232	95086	136267
1233	95163	136190
1234	95223	136087
1235	95281	135983
1236	95342	135884
1237	95406	135788
1238	95477	135703
1239	95565	135641
1240	95637	135557
1241	95694	135452
1242	95758	135355
1243	95822	135260
1244	95892	135174
1245	95958	135081
1246	96042	135014
1247	96116	134933
1248	96188	134849
1249	96267	134775
1250	96339	134690
1251	96413	134608
1252	96492	134535
1253	96558	134442
1254	96625	134352
1255	96699	134270
1256	96771	134187
1257	96848	134110
1258	96926	134033
1259	97003	133957
1260	97083	133884
1261	97175	133827
1262	97248	133745
1263	97320	133661
1264	97386	133570
1265	97448	133472
1266	97503	133365
1267	97553	133251
1268	97625	133168
1269	97695	133080
1270	97757	132983
1271	97823	132892
1272	97890	132801
1273	97960	132715
1274	98020	132615
1275	98098	132540
1276	98166	132452
1277	98241	132372
1278	98300	132271
1279	98372	132188
1280	98448	132109
1281	98516	132020
1282	98601	131954
1283	98685	131887
1284	98752	131797
1285	98822	131712
1286	98891	131624
1287	98971	131552
1288	99046	131472
1289	99125	131398
1290	99198	131317
1291	99248	131205
1292	99325	131128
1293	99402	131051
1294	99463	130953
1295	99539	130876
1296	99619	130803
1297	99696	130727
1298	99763	130636
1299	99824	130540
1300	99901	130463
1301	99955	130356
1302	100039	130288
1303	100116	130212
1304	100188	130129
1305	100265	130052
1306	100339	129973
1307	100412	129891
1308	100486	129811
1309	100565	129737
1310	100636	129653
1311	100715	129579
1312	100765	129467
1313	100805	129344
1314	100864	129244
1315	100913	129132
1316	100994	129061
1317	101069	128982
1318	101152	128914
1319	101239	128849
1320	101328	128789
1321	101410	128718
1322	101484	128639
1323	101568	128570
1324	101652	128504
1325	101723	128420
1326	101797	128340
1327	101881	128272
1328	101956	128193
1329	102050	128138
1330	102137	128075
1331	102234	128023
1332	102317	127954
1333	102378	127858
1334	102453	127778
1335	102495	127659
1336	102564	127573
1337	102630	127482
1338	102721	127424
1339	102802	127352
1340	102874	127269
1341	102961	127206
1342	103048	127142
1343	103118	127057
1344	103198	126984
1345	103281	126915
1346	103363	126844
1347	103433	126759
1348	103519	126694
1349	103609	126633
1350	103697	126570
1351	103788	126511
1352	103881	126454
1353	103969	126391
1354	104057	126328
1355	104137	126254
1356	104231	126198
1357	104307	126121
1358	104387	126048
1359	104478	125988
1360	104566	125925
1361	104648	125855
1362	104715	125765
1363	104792	125689
1364	104880	125625
1365	104948	125539
1366	105033	125471
1367	105117	125403
1368	105205	125340
1369	105286	125268
1370	105375	125205
1371	105445	125120
1372	105536	125060
1373	105608	124978
1374	105695	124912
1375	105762	124824
1376	105815	124719
1377	105858	124602
1378	105948	124540
1379	106022	124461
1380	106105	124391
1381	106192	124326
1382	106257	124235
1383	106339	124165
1384	106430	124105
1385	106514	124036
1386	106600	123969
1387	106655	123867
1388	106746	123807
1389	106828	123737
1390	106913	123669
1391	107000	123604
1392	107089	123541
1393	107183	123483
1394	107273	123422
1395	107356	123351
1396	107444	123288
1397	107516	123205
1398	107599	123135
1399	107681	123064
1400	107765	122995
1401	107843	122919
1402	107907	122828
1403	107981	122747
1404	108056	122668
1405	108118	122575
1406	108188	122490
1407	108260	122408
1408	108346	122341
1409	108414	122254
1410	108481	122166
1411	108560	122092
1412	108655	122035
1413	108742	121970
1414	108804	121876
1415	108891	121811
1416	108977	121743
1417	109044	121656
1418	109133	121593
1419	109223	121530
1420	109315	121469
1421	109400	121402
1422	109473	121321
1423	109567	121263
1424	109661	121204
1425	109773	121166
1426	109861	121102
1427	109941	121027
1428	110035	120970
1429	110119	120900
1430	110216	120844
1431	110305	120780
1432	110394	120717
1433	110478	120647
1434	110563	120580
1435	110653	120516
1436	110744	120455
1437	110831	120388
1438	110923	120327
1439	111012	120263
1440	111094	120191
1441	111166	120109
1442	111249	120038
1443	111346	119982
1444	111439	119922
1445	111526	119856
1446	111607	119783
1447	111695	119717
1448	111788	119658
1449	111867	119582
1450	111954	119516
1451	112052	119460
1452	112139	119394
1453	112208	119308
1454	112302	119249
1455	112380	119173
1456	112453	119091
1457	112527	119010
1458	112591	118919
1459	112672	118846
1460	112758	118778
1461	112852	118718
1462	112939	118652
1463	113026	118585
1464	113091	118495
1465	113163	118412
1466	113237	118331
1467	113329	118270
1468	113410	118197
1469	113509	118142
1470	113599	118078
1471	113682	118007
1472	113765	117936
1473	113859	117876
1474	113945	117807
1475	114021	117729
1476	114095	117649
1477	114185	117584
1478	114276	117521
1479	114354	117445
1480	114447	117383
1481	114537	117319
1482	114612	117240
1483	114653	117125
1484	114726	117044
1485	114791	116954
1486	114860	116868
1487	114935	116789
1488	115025	116724
1489	115111	116656
1490	115192	116582
1491	115260	116496
1492	115341	116422
1493	115407	116334
1494	115478	116251
1495	115548	116166
1496	115628	116091
1497	115715	116024
1498	115790	115944
1499	115873	115873
1500	115969	115815
1501	116049	115740
1502	116123	115660
1503	116207	115589
1504	116270	115498
1505	116352	115425
1506	116431	115350
1507	116502	115266
1508	116583	115193
1509	116650	115105
1510	116707	115007
1511	116782	114928
1512	116863	114855
1513	116930	114767
1514	117002	114685
1515	117069	114598
1516	117147	114522
1517	117228	114448
1518	117309	114374
1519	117378	114289
1520	117446	114203
1521	117511	114114
1522	117577	114026
1523	117665	113959
1524	117744	113884
1525	117820	113805
1526	117898	113729
1527	117978	113654
1528	118066	113587
1529	118156	113522
1530	118233	113445
1531	118317	113374
1532	118401	113304
1533	118489	113237
1534	118565	113158
1535	118647	113085
1536	118736	113019
1537	118820	112949
1538	118913	112886
1539	118988	112806
1540	119059	112724
1541	119149	112658
1542	119237	112592
1543	119314	112513
1544	119399	112444
1545	119483	112373
1546	119565	112300
1547	119680	112258
1548	119757	112181
1549	119829	112098
1550	119913	112027
1551	119981	111941
1552	120067	111872
1553	120142	111793
1554	120206	111703
1555	120288	111630
1556	120355	111542
1557	120412	111446
1558	120471	111353
1559	120555	111282
1560	120617	111190
1561	120686	111105
1562	120765	111029
1563	120843	110953
1564	120911	110867
1565	120983	110785
1566	121067	110714
1567	121135	110628
1568	121200	110540
1569	121258	110445
1570	121343	110375
1571	121419	110297
1572	121493	110217
1573	121569	110138
1574	121669	110082
1575	121750	110008
1576	121829	109932
1577	121916	109863
1578	122011	109802
1579	122102	109737
1580	122190	109670
1581	122239	109567
1582	122324	109497
1583	122409	109427
1584	122490	109352
1585	122554	109263
1586	122638	109192
1587	122726	109124
1588	122796	109040
1589	122878	108967
1590	122966	108900
1591	123044	108823
1592	123124	108748
1593	123203	108673
1594	123279	108594
1595	123356	108516
1596	123439	108444
1597	123505	108356
1598	123577	108275
1599	123668	108209
1600	123748	108134
1601	123814	108047
1602	123895	107973
1603	123970	107894
1604	124048	107817
1605	124131	107745
1606	124218	107676
1607	124288	107592
1608	124365	107515
1609	124452	107446
1610	124522	107362
1611	124606	107291
1612	124697	107226
1613	124784	107156
1614	124851	107070
1615	124940	107003
1616	125019	106927
1617	125068	106826
1618	125131	106736
1619	125194	106647
1620	125242	106544
1621	125304	106454
1622	125369	106366
1623	125430	106275
1624	125492	106185
1625	125555	106097
1626	125632	106018
1627	125714	105946
1628	125778	105857
1629	125841	105768
1630	125925	105697
1631	126003	105620
1632	126087	105548
1633	126165	105472
1634	126250	105401
1635	126327	105324
1636	126401	105244
1637	126468	105158
1638	126534	105072
1639	126614	104997
1640	126701	104928
1641	126787	104858
1642	126867	104783
1643	126949	104710
1644	127028	104634
1645	127104	104556
1646	127191	104486
1647	127268	104409
1648	127342	104329
1649	127399	104235
1650	127484	104164
1651	127546	104075
1652	127633	104006
1653	127717	103934
1654	127811	103870
1655	127889	103794
1656	127972	103721
1657	128051	103645
1658	128141	103578
1659	128194	103482
1660	128260	103395
1661	128331	103314
1662	128404	103233
1663	128481	103155
1664	128537	103061
