iter	RMSE
275	39.68522464
276	39.57312759
277	39.46181422
278	39.35132156
279	39.24162243
280	39.13271225
281	39.02458515
282	38.91724779
283	38.81068362
284	38.70489104
285	38.59985844
286	38.49560297
287	38.39209767
288	38.28934812
289	38.18735936
290	38.08610672
291	37.98560057
292	37.88583556
293	37.78681043
294	37.68850391
295	37.59093714
296	37.49409279
297	37.39795453
298	37.30255782
299	37.20786778
300	37.11386306
301	37.02056318
302	36.92796204
303	36.83606177
304	36.74484797
305	36.65432221
306	36.5644788
307	36.475289
308	36.38678898
309	36.29896434
310	36.21180194
311	36.12531133
312	36.0394658
313	35.95428055
314	35.86974175
315	35.78584915
316	35.70262097
317	35.62000445
318	35.53802917
319	35.45668379
320	35.37596467
321	35.29587635
322	35.21640572
323	35.13756063
324	35.05932042
325	34.98167862
326	34.90465251
327	34.82823019
328	34.75240337
329	34.6771639
330	34.60251072
331	34.52844611
332	34.45496282
333	34.38205122
334	34.30971518
335	34.23794699
336	34.16676217
337	34.0961261
338	34.02604638
339	33.95653004
340	33.88756379
341	33.8191491
342	33.75128183
343	33.68394753
344	33.61715654
345	33.55089326
346	33.48516464
347	33.41996031
348	33.35529072
349	33.29114022
350	33.22750659
351	33.16437314
352	33.10176347
353	33.03965799
354	32.97805649
355	32.91696002
356	32.85636134
357	32.79625297
358	32.73663712
359	32.67750546
360	32.61886511
361	32.56069964
362	32.50300401
363	32.44579349
364	32.38903844
365	32.33276489
366	32.27695146
367	32.22160217
368	32.16670917
369	32.11227004
370	32.05828611
371	32.00473851
372	31.95164744
373	31.89899775
374	31.84678497
375	31.7950108
376	31.74366825
377	31.69275208
378	31.64226572
379	31.59220255
380	31.54256218
381	31.49333667
382	31.44452696
383	31.39613133
384	31.34814449
385	31.30055953
386	31.25337927
387	31.20660053
388	31.16022003
389	31.114236
390	31.06861518
391	31.02341174
392	30.97859565
393	30.93416035
394	30.89009766
395	30.84641344
396	30.80310932
397	30.76017739
398	30.71760924
399	30.67540638
400	30.63357268
401	30.59209499
402	30.55098115
403	30.51022098
404	30.46980126
405	30.42974671
406	30.39003617
407	30.35066473
408	30.31164081
409	30.27295505
410	30.2346005
411	30.19658374
412	30.1589051
413	30.12154942
414	30.08452324
415	30.04782141
416	30.01144159
417	29.97537407
418	29.93962443
419	29.90419593
420	29.86908012
421	29.83427407
422	29.79977011
423	29.76557365
424	29.73167983
425	29.69808464
426	29.66478625
427	29.63178286
428	29.59907283
429	29.56664962
430	29.5345156
431	29.5026711
432	29.47111015
433	29.43982958
434	29.40882715
435	29.37809331
436	29.34764229
437	29.31746447
438	29.28755136
439	29.25791059
440	29.22852616
441	29.19940776
442	29.17055662
443	29.14196607
444	29.11363281
445	29.08555897
446	29.05773397
447	29.0301609
448	29.00283723
449	28.97575364
450	28.9489199
451	28.9223224
452	28.89597064
453	28.86986187
454	28.84399079
455	28.81835476
456	28.79294773
457	28.76777313
458	28.74282144
459	28.71810694
460	28.69360652
461	28.66932791
462	28.64528028
463	28.62142811
464	28.59781969
465	28.57442079
466	28.55124274
467	28.52827532
468	28.5055247
469	28.48297843
470	28.46063778
471	28.43850507
472	28.41657693
473	28.39485115
474	28.37330635
475	28.35197837
476	28.33083379
477	28.30989305
478	28.28914613
479	28.26858974
480	28.24822209
481	28.22804594
482	28.20805228
483	28.18825406
484	28.16863615
485	28.14919638
486	28.12993652
487	28.11085304
488	28.09195461
489	28.07323159
490	28.05468144
491	28.0363019
492	28.01809543
493	28.00004954
494	27.98218633
495	27.96447832
496	27.94694465
497	27.92957449
498	27.91236562
499	27.89531306
500	27.8784255
501	27.86169818
502	27.84512724
503	27.8287141
504	27.81244788
505	27.79633
506	27.78036431
507	27.76455205
508	27.7488848
509	27.73336945
510	27.71800437
511	27.70277705
512	27.68769483
513	27.67275856
514	27.65795605
515	27.64329422
516	27.62877353
517	27.61438832
518	27.60014907
519	27.58603581
520	27.57206483
521	27.55819663
522	27.54446979
523	27.53088548
524	27.51742579
525	27.50409665
526	27.49088737
527	27.47781174
528	27.46485855
529	27.45203334
530	27.43932594
531	27.42673674
532	27.41426275
533	27.40191261
534	27.38968127
535	27.37756207
536	27.36555701
537	27.35366702
538	27.34189638
539	27.33022707
540	27.31867258
541	27.30722599
542	27.29589898
543	27.2846807
544	27.27356657
545	27.26256171
546	27.25165991
547	27.24086466
548	27.23016172
549	27.21956961
550	27.20908077
551	27.19869172
552	27.18840379
553	27.17820996
554	27.16810577
555	27.1581085
556	27.14820709
557	27.13839596
558	27.12868737
559	27.11907228
560	27.10955048
561	27.10011147
562	27.09076214
563	27.08149915
564	27.07233811
565	27.06326221
566	27.05426689
567	27.04536638
568	27.03653784
569	27.02780303
570	27.01915758
571	27.01058967
572	27.00210054
573	26.99370137
574	26.98537442
575	26.97709544
576	26.96893232
577	26.96085493
578	26.95285467
579	26.94491827
580	26.93707019
581	26.92928828
582	26.92159112
583	26.91395989
584	26.90640091
585	26.89892629
586	26.89152458
587	26.88419917
588	26.87694364
589	26.86973788
590	26.86261384
591	26.85556442
592	26.84857873
593	26.84166235
594	26.83480873
595	26.82802604
596	26.8213125
597	26.81465941
598	26.80807011
599	26.80154814
600	26.79509851
601	26.78869675
602	26.78236113
603	26.7760782
604	26.76986811
605	26.76371977
606	26.75761597
607	26.75158746
608	26.7456052
609	26.7396812
610	26.73381201
611	26.72800528
612	26.72225984
613	26.71656794
614	26.71093732
615	26.70534318
616	26.69981665
617	26.69434574
618	26.68892819
619	26.68356988
620	26.67825203
621	26.67299949
622	26.667784
623	26.66261762
624	26.65751366
625	26.65245128
626	26.64744492
627	26.64248425
628	26.63756508
629	26.63270425
630	26.62788084
631	26.6231072
632	26.61838545
633	26.61371049
634	26.60908479
635	26.60450064
636	26.59995633
637	26.59546157
638	26.59101051
639	26.58659802
640	26.58223329
641	26.57791683
642	26.57363358
643	26.56939671
644	26.56519847
645	26.56103723
646	26.55691902
647	26.55284231
648	26.54880304
649	26.5448015
650	26.54084545
651	26.53693465
652	26.53304703
653	26.52919862
654	26.52539597
655	26.52163018
656	26.51789352
657	26.51420167
658	26.5105447
659	26.50692499
660	26.50333661
661	26.49978357
662	26.49626103
663	26.49277685
664	26.48933044
665	26.48591973
666	26.48254069
667	26.47918426
668	26.47586719
669	26.47258808
670	26.46930572
671	26.46609226
672	26.46290417
673	26.45974845
674	26.45662705
675	26.45353281
676	26.45045866
677	26.44742554
678	26.44442555
679	26.44144629
680	26.43849952
681	26.43558292
682	26.43267082
683	26.42981031
684	26.42698035
685	26.42418525
686	26.42140084
687	26.41865991
688	26.41593977
689	26.41324761
690	26.41057733
691	26.4079369
692	26.40529377
693	26.402703
694	26.40013678
695	26.3975709
696	26.39504187
697	26.39255097
698	26.39008361
699	26.3876488
700	26.38522964
701	26.38282457
702	26.38045417
703	26.3781012
704	26.37576717
705	26.37345024
706	26.37116423
707	26.36889943
708	26.36666642
709	26.36444799
710	26.36225383
711	26.36008279
712	26.35793064
713	26.35580445
714	26.35370044
715	26.35158221
716	26.34952105
717	26.34747377
718	26.34545998
719	26.34345125
720	26.34145949
721	26.33949652
722	26.33754914
723	26.33560422
724	26.33364371
725	26.33175131
726	26.3298702
727	26.32802039
728	26.32618353
729	26.32436442
730	26.32256427
731	26.32074345
732	26.31899384
733	26.3172461
734	26.31551861
735	26.3138096
736	26.31211982
737	26.31043578
738	26.30877462
739	26.30712841
740	26.30549941
741	26.30385626
742	26.30225098
743	26.30067516
744	26.29911267
745	26.29755668
746	26.29602581
747	26.29447178
748	26.29295614
749	26.29146936
750	26.28996937
751	26.28850577
752	26.28706205
753	26.28562989
754	26.28421365
755	26.28281254
756	26.28140534
757	26.28002264
758	26.27866649
759	26.27730926
760	26.27596159
761	26.27463578
762	26.27332009
763	26.27202153
764	26.27073731
765	26.2694339
766	26.26818663
767	26.26693988
768	26.26569591
769	26.2644599
770	26.26325169
771	26.26204755
772	26.26085886
773	26.2596782
774	26.25850585
775	26.25734312
776	26.25620219
777	26.25507598
778	26.25395094
779	26.25284224
780	26.25174526
781	26.25066238
782	26.24959291
783	26.24852849
784	26.24747793
785	26.24642655
786	26.24539033
787	26.24436029
788	26.24331743
789	26.24229871
790	26.24130522
791	26.24031694
792	26.2393361
793	26.23837129
794	26.23740741
795	26.23645548
796	26.23551012
797	26.23458564
798	26.23363459
799	26.23272796
800	26.23181742
801	26.2309207
802	26.23004081
803	26.22916442
804	26.22827428
805	26.22740966
806	26.22655503
807	26.22569713
808	26.22486284
809	26.22401252
810	26.22320069
811	26.22239618
812	26.22160034
813	26.22081307
814	26.22002978
815	26.21922917
816	26.21846272
817	26.21769199
818	26.21693308
819	26.21619748
820	26.21545248
821	26.21470785
822	26.21394788
823	26.21321797
824	26.2125066
825	26.21180251
826	26.21107051
827	26.21036583
828	26.20968439
829	26.20900121
830	26.20831201
831	26.20764879
832	26.20698301
833	26.20633434
834	26.20568036
835	26.20501367
836	26.20438212
837	26.20376239
838	26.20314504
839	26.20253937
840	26.20192992
841	26.20133131
842	26.20070848
843	26.20011257
844	26.19952233
845	26.19894321
846	26.19837264
847	26.1977889
848	26.19723073
849	26.19666685
850	26.19612023
851	26.19557259
852	26.19503043
853	26.19448959
854	26.19394977
855	26.19337827
856	26.19282901
857	26.19230903
858	26.19181117
859	26.19130048
860	26.19077156
861	26.19026821
862	26.18977095
863	26.18929037
864	26.18880548
865	26.1883238
866	26.18786454
867	26.1873876
868	26.18692098
869	26.1864504
870	26.18598581
871	26.18551973
872	26.18508117
873	26.18462528
874	26.18417543
875	26.1837403
876	26.18330709
877	26.18288878
878	26.18247226
879	26.18205859
880	26.18164469
881	26.18124773
882	26.18084135
883	26.1804408
884	26.18005205
885	26.17965385
886	26.17925448
887	26.17885293
888	26.17847225
889	26.17808607
890	26.17771002
891	26.17733236
892	26.17694862
893	26.17658549
894	26.17621887
895	26.17585299
896	26.17549721
897	26.17513685
898	26.17479286
899	26.17443579
900	26.17407962
901	26.17370849
902	26.17337533
903	26.17304933
904	26.17272562
905	26.1723967
906	26.17207092
907	26.17172677
908	26.171399
909	26.17105417
910	26.17072416
911	26.17041414
912	26.17008724
913	26.16979123
914	26.16947521
915	26.16918362
916	26.16885799
917	26.16856974
918	26.16825592
919	26.16796621
920	26.16768664
921	26.16740278
922	26.16713236
923	26.1668324
924	26.16655578
925	26.16628345
926	26.16601715
927	26.16574722
928	26.16548768
929	26.16522276
930	26.16495921
931	26.16469995
932	26.16444317
933	26.16417815
934	26.16393016
935	26.16367007
936	26.16341811
937	26.16315827
938	26.16291089
939	26.16267566
940	26.16243657
941	26.16219616
942	26.16194112
943	26.16169357
944	26.16145889
945	26.16121602
946	26.16097873
947	26.16072692
948	26.16048652
949	26.160275
950	26.1600387
951	26.15982465
952	26.15960366
953	26.1593968
954	26.15917395
955	26.15896356
956	26.15874511
957	26.15854541
958	26.15832105
959	26.15812754
960	26.1579028
961	26.15771014
962	26.15749984
963	26.1573061
964	26.15711249
965	26.15691419
966	26.1567272
967	26.15653275
968	26.15634724
969	26.15617153
970	26.15597334
971	26.15577778
972	26.1555735
973	26.15540572
974	26.15523221
975	26.15506547
976	26.15488493
977	26.15470803
978	26.15452844
979	26.15436398
980	26.15420291
981	26.15401177
982	26.1538434
983	26.1536843
984	26.15352945
985	26.15337607
986	26.15322903
987	26.15307174
988	26.15291915
989	26.15276396
990	26.1526139
991	26.15244461
992	26.15229137
993	26.15215151
994	26.15200769
995	26.15186348
996	26.15172721
997	26.15157072
998	26.15143086
999	26.15129115
1000	26.15114512
1001	26.15100912
1002	26.1508731
1003	26.15072122
1004	26.15057957
1005	26.15041689
1006	26.15028748
1007	26.15014385
1008	26.15000595
1009	26.14987624
1010	26.14972097
1011	26.14957224
1012	26.14945252
1013	26.14933003
1014	26.14920211
1015	26.14907838
1016	26.14893537
1017	26.14880615
1018	26.14868278
1019	26.1485645
1020	26.14843616
1021	26.14829495
1022	26.14817738
1023	26.14803092
1024	26.14790713
1025	26.14779267
1026	26.14767685
1027	26.14756555
1028	26.14745889
1029	26.14735124
1030	26.14724482
1031	26.1471306
1032	26.14701437
1033	26.14691001
1034	26.14680867
1035	26.14671234
1036	26.1466132
1037	26.14650856
1038	26.14640371
1039	26.14629765
1040	26.146197
1041	26.14607526
1042	26.14598428
1043	26.14588126
1044	26.14579053
1045	26.1456716
1046	26.14558775
1047	26.14547801
1048	26.14537541
1049	26.14527443
1050	26.14518836
1051	26.14509895
1052	26.14501234
1053	26.14492816
1054	26.14482558
1055	26.14474238
1056	26.14462999
1057	26.14454899
1058	26.1444455
1059	26.14433858
1060	26.14426103
1061	26.14417891
1062	26.14409604
1063	26.14402354
1064	26.14392915
1065	26.14385425
1066	26.14378102
1067	26.14370323
1068	26.14360298
1069	26.143506
1070	26.1434196
1071	26.1433269
1072	26.14324616
1073	26.14315333
1074	26.14305876
1075	26.14298545
1076	26.14288778
1077	26.1427813
1078	26.14269228
1079	26.14259525
1080	26.14250069
1081	26.14242927
1082	26.14235396
1083	26.14227997
1084	26.14221428
1085	26.14213378
1086	26.1420467
1087	26.1419831
1088	26.14191479
1089	26.14182074
1090	26.14175193
1091	26.14169053
1092	26.14162046
1093	26.14155669
1094	26.14148373
1095	26.14139677
1096	26.14133196
1097	26.14124611
1098	26.14117783
1099	26.14110151
1100	26.14101625
1101	26.14094318
1102	26.14087689
1103	26.14081278
1104	26.14075266
1105	26.14069121
1106	26.14063433
1107	26.14057057
1108	26.14051738
1109	26.14046891
1110	26.1403941
1111	26.14034312
1112	26.14027894
1113	26.14020614
1114	26.14014484
1115	26.14009543
1116	26.14001574
1117	26.13995095
1118	26.13991412
1119	26.13984799
1120	26.13979813
1121	26.13972316
1122	26.13964746
1123	26.13958311
1124	26.13953341
1125	26.13946806
1126	26.13941587
1127	26.13935098
1128	26.1392942
1129	26.13924242
1130	26.13918489
1131	26.13913114
1132	26.13907606
1133	26.13899983
1134	26.13894263
1135	26.1388722
1136	26.13881349
1137	26.13876598
1138	26.13868471
1139	26.13863735
1140	26.1385815
1141	26.13851893
1142	26.13846184
1143	26.13842021
1144	26.13835386
1145	26.13828989
1146	26.13824898
1147	26.13818848
1148	26.13812385
1149	26.13807042
1150	26.13802132
1151	26.13796352
1152	26.13791543
1153	26.13787859
1154	26.13782263
1155	26.13776043
1156	26.13770609
1157	26.13765278
1158	26.13759961
1159	26.13755615
1160	26.13751601
1161	26.13746248
1162	26.13739346
1163	26.13734038
1164	26.13727847
1165	26.13723511
1166	26.13719078
1167	26.13713343
1168	26.13709965
1169	26.13705599
1170	26.13700959
1171	26.13696384
1172	26.13690842
1173	26.13685498
1174	26.13681218
1175	26.13677841
1176	26.13673476
1177	26.13669021
1178	26.13664846
1179	26.13659663
1180	26.13655011
1181	26.13650097
1182	26.1364329
1183	26.13638267
1184	26.13633068
1185	26.13629711
1186	26.13625959
1187	26.13621807
1188	26.13617985
1189	26.13610559
1190	26.13606773
1191	26.13603339
1192	26.13598847
1193	26.13594271
1194	26.13588762
1195	26.13584219
1196	26.1357943
1197	26.13575619
1198	26.13571634
1199	26.13567895
1200	26.13564222
1201	26.13559894
1202	26.13556913
1203	26.13553609
1204	26.13549261
1205	26.13544847
1206	26.13540923
1207	26.13537239
1208	26.13533326
1209	26.13529435
1210	26.13525273
1211	26.13522419
1212	26.13517496
1213	26.13513466
1214	26.1351031
1215	26.13506657
1216	26.13502995
1217	26.13499598
1218	26.13494967
1219	26.13491359
1220	26.1348803
1221	26.13485364
1222	26.13482282
1223	26.13477916
1224	26.1347507
1225	26.13470109
1226	26.13463206
1227	26.1345986
1228	26.13456621
1229	26.13453305
1230	26.13450051
1231	26.13445941
1232	26.13442788
1233	26.13439325
1234	26.13435384
1235	26.13431298
1236	26.13426726
1237	26.1342135
1238	26.13417428
1239	26.13413658
1240	26.13409789
1241	26.13406292
1242	26.13402523
1243	26.13398385
1244	26.13395114
1245	26.13390805
1246	26.13387633
1247	26.1338335
1248	26.13377942
1249	26.13375212
1250	26.13371542
1251	26.13367776
1252	26.13364555
1253	26.13361392
1254	26.13357666
1255	26.13353944
1256	26.1335049
1257	26.13346053
1258	26.13342991
1259	26.13338861
1260	26.13336723
1261	26.13333127
1262	26.13329849
1263	26.13326907
1264	26.13324637
1265	26.13320039
1266	26.13317033
1267	26.13314054
1268	26.13311521
1269	26.13307114
1270	26.13303075
1271	26.13300742
1272	26.13298916
1273	26.13297041
1274	26.1329343
1275	26.13290179
1276	26.13286894
1277	26.13282867
1278	26.13279446
1279	26.13275913
1280	26.13271424
1281	26.13267827
1282	26.13265088
1283	26.13261793
1284	26.13257965
1285	26.13254476
1286	26.13250648
1287	26.1324661
1288	26.13243993
1289	26.13239897
1290	26.13236097
1291	26.13232789
1292	26.13228668
1293	26.13226009
1294	26.13223084
1295	26.13219927
1296	26.13218161
1297	26.13213486
1298	26.13208505
1299	26.13205377
1300	26.13202569
1301	26.13198958
1302	26.13196349
1303	26.13193663
1304	26.13189433
1305	26.13186374
1306	26.13183483
1307	26.13180465
1308	26.1317659
1309	26.13173677
1310	26.13171081
1311	26.13168618
1312	26.13165495
1313	26.13162495
1314	26.13159251
1315	26.13156345
1316	26.13153629
1317	26.13151591
1318	26.13147921
1319	26.13145026
1320	26.13141
1321	26.13138697
1322	26.13135909
1323	26.1313328
1324	26.13129699
1325	26.1312687
1326	26.13124108
1327	26.13121604
1328	26.13117068
1329	26.13113873
1330	26.1311067
1331	26.13106459
1332	26.131029
1333	26.13098816
1334	26.13096109
1335	26.13095246
1336	26.13091436
1337	26.13088258
1338	26.13085382
1339	26.13080921
1340	26.13076793
1341	26.13073034
1342	26.13068203
1343	26.1306501
1344	26.13062742
1345	26.13060118
1346	26.13057295
1347	26.13053344
1348	26.13050297
1349	26.13047752
1350	26.13045379
1351	26.13042433
1352	26.13039483
1353	26.13036195
1354	26.13032979
1355	26.13030929
1356	26.13028768
1357	26.13025193
1358	26.13022269
1359	26.13019635
1360	26.13016019
1361	26.13013969
1362	26.13012018
1363	26.13008859
1364	26.13004715
1365	26.13001127
1366	26.12997049
1367	26.12995271
1368	26.12991037
1369	26.12987725
1370	26.12986119
1371	26.12983866
1372	26.12980606
1373	26.12977065
1374	26.12974647
1375	26.12971801
1376	26.12970366
1377	26.12967714
1378	26.12965148
1379	26.12962732
1380	26.12959132
1381	26.12955345
1382	26.12952978
1383	26.12949319
1384	26.12946723
1385	26.12943143
1386	26.12940195
1387	26.12936856
1388	26.12933935
1389	26.12930434
1390	26.12926091
1391	26.12922958
1392	26.12918598
1393	26.12916146
1394	26.12913892
1395	26.12910522
1396	26.12907258
1397	26.12904617
1398	26.12900966
1399	26.12897845
1400	26.12895321
1401	26.12893811
1402	26.12891808
1403	26.12889003
1404	26.12886873
1405	26.12885115
1406	26.12883097
1407	26.12880097
1408	26.12877815
1409	26.12875976
1410	26.12872951
1411	26.12869732
1412	26.12867206
1413	26.12865246
1414	26.12861746
1415	26.1285811
1416	26.12855486
1417	26.12852886
1418	26.1285087
1419	26.12848597
1420	26.12845372
1421	26.12841745
1422	26.12839414
1423	26.12836586
1424	26.12834923
1425	26.12832691
1426	26.12831151
1427	26.12827937
1428	26.12824955
1429	26.1282233
1430	26.12820122
1431	26.12818373
1432	26.12815067
1433	26.1281179
1434	26.12809379
1435	26.12807277
1436	26.12804419
1437	26.12799611
1438	26.12795485
1439	26.12791603
1440	26.12788916
1441	26.12785349
1442	26.12782806
1443	26.12780428
1444	26.12777017
1445	26.12773636
1446	26.12770585
1447	26.12767983
1448	26.12764448
1449	26.12761645
1450	26.1275768
1451	26.12754676
1452	26.127513
1453	26.1274841
1454	26.12745612
1455	26.12742458
1456	26.12738856
1457	26.12736728
1458	26.12733692
1459	26.12730849
1460	26.12728231
1461	26.12726001
1462	26.12723258
1463	26.12721041
1464	26.1271854
1465	26.12715917
1466	26.12713532
1467	26.12710883
1468	26.12708843
1469	26.12706473
1470	26.12703914
1471	26.12701772
1472	26.12699432
1473	26.12697186
1474	26.12695824
1475	26.12692895
1476	26.12689299
1477	26.12686388
1478	26.12683718
1479	26.12680763
1480	26.12678142
1481	26.12675675
1482	26.12671723
1483	26.12669176
1484	26.12667223
1485	26.1266423
1486	26.126614
1487	26.12658625
1488	26.12656658
1489	26.1265389
1490	26.12651095
1491	26.12648893
1492	26.12645538
1493	26.12643013
1494	26.12639994
1495	26.12637881
1496	26.1263516
1497	26.12631255
1498	26.12628591
1499	26.12625104
1500	26.12623057
1501	26.12621284
1502	26.12619128
1503	26.1261703
1504	26.12614092
1505	26.12612024
1506	26.12608389
1507	26.12606038
1508	26.1260374
1509	26.12601276
1510	26.12598493
1511	26.12596072
1512	26.12593631
1513	26.12590677
1514	26.12587986
1515	26.12585257
1516	26.12582007
1517	26.1258012
1518	26.12578291
1519	26.12575541
1520	26.12572738
1521	26.12569641
1522	26.12567044
1523	26.12564225
1524	26.12562264
1525	26.12558523
1526	26.12555076
1527	26.12552951
1528	26.12550311
1529	26.1254768
1530	26.12545714
1531	26.12542285
1532	26.1253966
1533	26.12536103
1534	26.12533012
1535	26.12530414
1536	26.12528706
1537	26.12525445
1538	26.12523005
1539	26.12520929
1540	26.12518524
1541	26.12515215
1542	26.12511904
1543	26.12510053
1544	26.12506599
1545	26.12503535
1546	26.12500428
1547	26.12498064
1548	26.12494974
1549	26.12492806
1550	26.12491032
1551	26.12489338
1552	26.1248586
1553	26.12483096
1554	26.12479982
1555	26.12477027
1556	26.12474483
1557	26.12472228
1558	26.12469738
1559	26.12468058
1560	26.12465018
1561	26.12462451
1562	26.12460423
1563	26.12457376
1564	26.1245444
1565	26.1245125
1566	26.12448758
1567	26.12446419
1568	26.12444002
1569	26.12441408
1570	26.12439569
1571	26.12436267
1572	26.12434369
1573	26.12432984
1574	26.12430553
1575	26.12427287
1576	26.12424976
1577	26.12422132
1578	26.12419707
1579	26.12417129
1580	26.12415603
1581	26.1241504
1582	26.12413303
1583	26.12410365
1584	26.12407129
1585	26.12404107
1586	26.1240048
1587	26.12397447
1588	26.12394655
1589	26.12392625
1590	26.1239059
1591	26.12387601
1592	26.12385925
1593	26.12384251
1594	26.12381704
1595	26.12379162
1596	26.12376521
1597	26.12373683
1598	26.1236926
1599	26.12366712
1600	26.12364581
1601	26.12362518
1602	26.12360585
1603	26.12358334
1604	26.12354936
1605	26.1235275
1606	26.12350334
1607	26.12347909
1608	26.12345621
1609	26.12343566
1610	26.12340031
1611	26.12337574
1612	26.12335828
1613	26.12333065
1614	26.12330196
1615	26.12327754
1616	26.1232523
1617	26.1232306
1618	26.12320907
1619	26.12318441
1620	26.12316219
1621	26.12314419
1622	26.12312073
1623	26.12310201
1624	26.12307422
1625	26.12305592
1626	26.1230364
1627	26.12301769
1628	26.12299271
1629	26.12296882
1630	26.12294347
1631	26.12290629
1632	26.12288278
1633	26.12285763
1634	26.12283427
1635	26.12281663
1636	26.12278769
1637	26.1227635
1638	26.12273776
1639	26.12271278
1640	26.12269446
1641	26.12266228
1642	26.12263642
1643	26.12261635
1644	26.1225895
1645	26.12256881
1646	26.12252968
1647	26.12250756
1648	26.1224853
1649	26.12245853
1650	26.12243594
1651	26.12240849
1652	26.12237213
1653	26.12234992
1654	26.12232509
1655	26.12230397
1656	26.12227938
1657	26.12224591
1658	26.1222239
1659	26.12220654
1660	26.12218526
1661	26.12216183
1662	26.12213419
1663	26.12211983
1664	26.12209257
1665	26.12207726
