iter	RMSE
285	38.57407587
286	38.46970127
287	38.36609103
288	38.26323622
289	38.16113459
290	38.05977433
291	37.9591651
292	37.85929304
293	37.76015742
294	37.6617466
295	37.56407602
296	37.46712019
297	37.3708781
298	37.27537568
299	37.18058119
300	37.08647339
301	36.99306758
302	36.90036209
303	36.80836007
304	36.71704201
305	36.62641522
306	36.53646348
307	36.44717841
308	36.35857635
309	36.27064806
310	36.1833925
311	36.0968018
312	36.01085726
313	35.92556554
314	35.84093348
315	35.75694566
316	35.67361221
317	35.59089838
318	35.5088287
319	35.42738569
320	35.34657201
321	35.26638645
322	35.1868179
323	35.10787948
324	35.0295434
325	34.95181559
326	34.87469293
327	34.79817962
328	34.72225479
329	34.64692254
330	34.57218314
331	34.49802221
332	34.42444166
333	34.35144145
334	34.27901427
335	34.20715499
336	34.13587738
337	34.06514638
338	33.99497786
339	33.92537026
340	33.85631758
341	33.78781156
342	33.71985136
343	33.65243231
344	33.58555213
345	33.51920188
346	33.45338583
347	33.38809464
348	33.32333963
349	33.25910069
350	33.19538436
351	33.13217116
352	33.06948261
353	33.00729049
354	32.94560981
355	32.88442848
356	32.82375089
357	32.76356063
358	32.70386497
359	32.64465009
360	32.58592417
361	32.52767713
362	32.46990641
363	32.41261601
364	32.35578369
365	32.29942852
366	32.24353458
367	32.18810322
368	32.13313558
369	32.07861983
370	32.02455846
371	31.97094103
372	31.917773
373	31.86504841
374	31.81275802
375	31.76090669
376	31.70949433
377	31.65851007
378	31.60795162
379	31.55781505
380	31.50810274
381	31.45881206
382	31.40993148
383	31.36146618
384	31.31340434
385	31.26575178
386	31.21850729
387	31.17165723
388	31.12520874
389	31.07915423
390	31.03347025
391	30.98820245
392	30.94331353
393	30.89881068
394	30.85468798
395	30.81094507
396	30.76757377
397	30.72457758
398	30.68195084
399	30.63968604
400	30.59778354
401	30.55624397
402	30.51506812
403	30.47424262
404	30.43376162
405	30.39364267
406	30.35386626
407	30.3144389
408	30.27534929
409	30.23660434
410	30.19819486
411	30.1601167
412	30.12237505
413	30.08496264
414	30.04787792
415	30.01111906
416	29.97468177
417	29.93855927
418	29.90275595
419	29.86726594
420	29.8320944
421	29.79722651
422	29.76266685
423	29.72841735
424	29.69446885
425	29.66081503
426	29.62746461
427	29.59440765
428	29.56164402
429	29.52917082
430	29.49698913
431	29.46509081
432	29.43347813
433	29.4021473
434	29.37109753
435	29.34032319
436	29.30982019
437	29.27958854
438	29.2496214
439	29.21993073
440	29.19050013
441	29.16133709
442	29.13243735
443	29.10379526
444	29.07541488
445	29.04729067
446	29.01941727
447	28.9917951
448	28.96442174
449	28.93729207
450	28.91040871
451	28.88377026
452	28.85737981
453	28.83121933
454	28.80530468
455	28.77962337
456	28.75416792
457	28.72894387
458	28.70394719
459	28.6791855
460	28.65464414
461	28.63032969
462	28.60624238
463	28.58235082
464	28.55869842
465	28.53526075
466	28.51204431
467	28.48903661
468	28.46624559
469	28.44365848
470	28.42128126
471	28.39910687
472	28.37714225
473	28.35537905
474	28.33380053
475	28.31242979
476	28.29124461
477	28.27026705
478	28.24948171
479	28.22888497
480	28.20848731
481	28.18826859
482	28.16823657
483	28.14840214
484	28.12875108
485	28.10927764
486	28.08998479
487	28.07086757
488	28.05193498
489	28.03317692
490	28.01459717
491	27.99618758
492	27.97794821
493	27.95987428
494	27.94197676
495	27.9242384
496	27.90667051
497	27.88927075
498	27.87202958
499	27.8549432
500	27.83802321
501	27.82126342
502	27.80465662
503	27.78821397
504	27.77191845
505	27.75577239
506	27.73977441
507	27.72392958
508	27.70823419
509	27.69268869
510	27.67729703
511	27.66204203
512	27.6469256
513	27.63196337
514	27.61713416
515	27.60243716
516	27.58788981
517	27.57347654
518	27.55920949
519	27.54506845
520	27.53106746
521	27.51717753
522	27.50343063
523	27.48981652
524	27.47633024
525	27.46297015
526	27.44973558
527	27.43663912
528	27.42365788
529	27.41080775
530	27.398074
531	27.38545997
532	27.37296649
533	27.36059636
534	27.3483384
535	27.33619803
536	27.32417249
537	27.31225599
538	27.30046378
539	27.28877476
540	27.27719109
541	27.26572775
542	27.25438337
543	27.2431445
544	27.23201145
545	27.22098041
546	27.21005952
547	27.19923885
548	27.18851752
549	27.17790631
550	27.16739073
551	27.15698155
552	27.14667395
553	27.13645906
554	27.12634209
555	27.1163287
556	27.10641628
557	27.09658568
558	27.08685952
559	27.07722259
560	27.06767295
561	27.05821363
562	27.04884665
563	27.0395729
564	27.03038952
565	27.02129637
566	27.01227751
567	27.00335528
568	26.9945091
569	26.9857534
570	26.9770867
571	26.9685011
572	26.95999963
573	26.95158046
574	26.9432411
575	26.93497814
576	26.92679936
577	26.91870337
578	26.91069137
579	26.90274343
580	26.8948808
581	26.88708543
582	26.87937322
583	26.87173146
584	26.86415887
585	26.85667024
586	26.84925316
587	26.84190929
588	26.83464038
589	26.82742055
590	26.82027262
591	26.81320315
592	26.80620559
593	26.79926926
594	26.79240003
595	26.78560586
596	26.77887401
597	26.77220739
598	26.76560878
599	26.75907323
600	26.75261105
601	26.74619634
602	26.73984401
603	26.7335417
604	26.72731881
605	26.72115619
606	26.71504638
607	26.70900546
608	26.70300607
609	26.69707313
610	26.69119136
611	26.6853727
612	26.67961875
613	26.67391784
614	26.66827485
615	26.66267046
616	26.65712703
617	26.65164305
618	26.64620806
619	26.64083291
620	26.63550622
621	26.63024073
622	26.62501526
623	26.61983955
624	26.6147263
625	26.60965175
626	26.60463469
627	26.59966568
628	26.59474418
629	26.58986575
630	26.58502641
631	26.58023604
632	26.57550628
633	26.57081494
634	26.56618162
635	26.56159235
636	26.55704284
637	26.55253822
638	26.54806962
639	26.54364831
640	26.53927325
641	26.5349454
642	26.53065169
643	26.5264043
644	26.5221981
645	26.51802994
646	26.51390322
647	26.5098213
648	26.50577104
649	26.50176673
650	26.49780521
651	26.49388598
652	26.48999223
653	26.4861376
654	26.48232469
655	26.47854761
656	26.47480661
657	26.47110709
658	26.46743863
659	26.46380629
660	26.46021325
661	26.45665449
662	26.45312476
663	26.44963362
664	26.44617374
665	26.44275689
666	26.43937712
667	26.43601876
668	26.43269939
669	26.42941509
670	26.42612914
671	26.42290488
672	26.41970602
673	26.41654053
674	26.41340987
675	26.4103048
676	26.4072255
677	26.40419145
678	26.40118343
679	26.39820274
680	26.39525313
681	26.39232915
682	26.38941537
683	26.38654581
684	26.38370699
685	26.38090802
686	26.37812126
687	26.37537458
688	26.37264509
689	26.3699475
690	26.36727017
691	26.36462778
692	26.36199406
693	26.35940091
694	26.35683092
695	26.3542683
696	26.35173332
697	26.34923603
698	26.34676157
699	26.34432199
700	26.34190343
701	26.33949015
702	26.33711293
703	26.33475293
704	26.33241282
705	26.33010409
706	26.32780735
707	26.32553733
708	26.32329808
709	26.3210711
710	26.31886789
711	26.3166876
712	26.3145308
713	26.31239906
714	26.31029181
715	26.30817608
716	26.30611195
717	26.30406494
718	26.30204718
719	26.30003846
720	26.29804161
721	26.29607699
722	26.29413204
723	26.29218446
724	26.29025734
725	26.288363
726	26.28648227
727	26.28462469
728	26.28278914
729	26.28096498
730	26.27915564
731	26.27733921
732	26.27558604
733	26.27383649
734	26.27210533
735	26.27039275
736	26.26869583
737	26.26701387
738	26.26534784
739	26.26370031
740	26.26207075
741	26.26042719
742	26.25882533
743	26.25724343
744	26.25566659
745	26.25411272
746	26.25258053
747	26.25106119
748	26.24954581
749	26.24805412
750	26.24658004
751	26.24511137
752	26.24366246
753	26.2422203
754	26.24080329
755	26.23939313
756	26.23798109
757	26.23659676
758	26.23523602
759	26.23385646
760	26.23250412
761	26.23117062
762	26.22985824
763	26.22855902
764	26.22726926
765	26.22596584
766	26.22471633
767	26.22346609
768	26.22222298
769	26.22099145
770	26.2197719
771	26.21856856
772	26.21737556
773	26.21620317
774	26.21502098
775	26.21385575
776	26.21270562
777	26.21157138
778	26.21044767
779	26.20932263
780	26.20821137
781	26.20712249
782	26.20604471
783	26.20497159
784	26.20391647
785	26.20287493
786	26.20183048
787	26.20080198
788	26.19977155
789	26.1987451
790	26.19774659
791	26.19675451
792	26.19577776
793	26.19481095
794	26.19384804
795	26.19289204
796	26.19195317
797	26.19101664
798	26.19009057
799	26.18919179
800	26.18828525
801	26.18738271
802	26.18647778
803	26.18560492
804	26.18472924
805	26.18386955
806	26.18301569
807	26.18216714
808	26.18132979
809	26.18050568
810	26.17969327
811	26.17888011
812	26.17808287
813	26.17729114
814	26.17649026
815	26.17571661
816	26.1749432
817	26.17415803
818	26.17339925
819	26.17264126
820	26.17189472
821	26.1711617
822	26.17043209
823	26.16971594
824	26.16900517
825	26.16829051
826	26.16755293
827	26.16685994
828	26.166165
829	26.16548552
830	26.16481332
831	26.16411476
832	26.16344747
833	26.16278442
834	26.1621372
835	26.16148799
836	26.16085127
837	26.16021819
838	26.15960928
839	26.15899016
840	26.15837556
841	26.15775733
842	26.15713319
843	26.15650978
844	26.15592299
845	26.1553024
846	26.15473119
847	26.15415633
848	26.15358429
849	26.15301343
850	26.1524509
851	26.15190313
852	26.15133294
853	26.15079203
854	26.15026123
855	26.14973585
856	26.14921503
857	26.14870376
858	26.1481831
859	26.14767722
860	26.14716863
861	26.14665044
862	26.1461513
863	26.14565643
864	26.14517051
865	26.1446902
866	26.14421127
867	26.14374001
868	26.14326403
869	26.14280315
870	26.14233745
871	26.14188298
872	26.14140788
873	26.14096845
874	26.14052846
875	26.14009926
876	26.13967561
877	26.13922275
878	26.13878786
879	26.13834365
880	26.13793012
881	26.13751046
882	26.13709322
883	26.13669326
884	26.13629505
885	26.13590167
886	26.13548849
887	26.13509609
888	26.13471712
889	26.13433319
890	26.13395486
891	26.13357262
892	26.13320176
893	26.13283324
894	26.13246159
895	26.13209668
896	26.13173679
897	26.13137883
898	26.13102947
899	26.1306743
900	26.13033942
901	26.12997997
902	26.12964079
903	26.12931381
904	26.12899101
905	26.12866121
906	26.12833267
907	26.12799862
908	26.12765962
909	26.12731781
910	26.12699002
911	26.12666595
912	26.12633908
913	26.12604342
914	26.12572089
915	26.12542505
916	26.12512042
917	26.12482267
918	26.12451069
919	26.12422135
920	26.12394318
921	26.12366305
922	26.12339094
923	26.12311246
924	26.12283726
925	26.12255564
926	26.12228043
927	26.12200415
928	26.12174441
929	26.12148333
930	26.12121985
931	26.12095376
932	26.12069916
933	26.12044164
934	26.12019815
935	26.11993995
936	26.11966994
937	26.11940293
938	26.11915595
939	26.11891921
940	26.11868541
941	26.11844499
942	26.11821032
943	26.11795948
944	26.11773233
945	26.11751316
946	26.11727322
947	26.1170371
948	26.11680001
949	26.11658272
950	26.11635961
951	26.11614551
952	26.1159314
953	26.1157159
954	26.11549986
955	26.11528917
956	26.11508976
957	26.11488043
958	26.11466055
959	26.11446371
960	26.1142654
961	26.11407902
962	26.11386821
963	26.11367231
964	26.11347883
965	26.11327635
966	26.1130976
967	26.11290995
968	26.11272796
969	26.11254953
970	26.11237812
971	26.11220383
972	26.11202304
973	26.11185182
974	26.11168294
975	26.1115206
976	26.11135142
977	26.11118594
978	26.1110079
979	26.11084026
980	26.11066143
981	26.11049402
982	26.11032832
983	26.11016736
984	26.1100094
985	26.10985199
986	26.10970017
987	26.10954445
988	26.10939591
989	26.10923754
990	26.10908392
991	26.10890798
992	26.10874982
993	26.10860238
994	26.10844961
995	26.10830522
996	26.10814298
997	26.10798036
998	26.10784428
999	26.1077064
1000	26.10756589
1001	26.10743319
1002	26.10729007
1003	26.10713129
1004	26.10699562
1005	26.10683555
1006	26.10669626
1007	26.1065471
1008	26.10640565
1009	26.10627876
1010	26.10612625
1011	26.10598351
1012	26.10585884
1013	26.10574261
1014	26.10561906
1015	26.1054965
1016	26.10537202
1017	26.10524593
1018	26.10512244
1019	26.10500281
1020	26.10487257
1021	26.10476327
1022	26.10464794
1023	26.10450358
1024	26.10437233
1025	26.10425856
1026	26.1041434
1027	26.1040333
1028	26.10392099
1029	26.1038102
1030	26.10370479
1031	26.10360266
1032	26.10348111
1033	26.10338245
1034	26.10326837
1035	26.1031705
1036	26.10308155
1037	26.10296742
1038	26.10286474
1039	26.1027386
1040	26.10262303
1041	26.10249658
1042	26.10240312
1043	26.10231194
1044	26.10221797
1045	26.10212324
1046	26.10202441
1047	26.10190841
1048	26.10180829
1049	26.10170826
1050	26.10161911
1051	26.10152107
1052	26.1014292
1053	26.1013428
1054	26.10123876
1055	26.10115889
1056	26.10105352
1057	26.10096979
1058	26.10087559
1059	26.10077655
1060	26.10070325
1061	26.10062062
1062	26.10053706
1063	26.10045986
1064	26.10037453
1065	26.10029382
1066	26.10022156
1067	26.10012364
1068	26.10004252
1069	26.09995321
1070	26.09987001
1071	26.09978192
1072	26.0996997
1073	26.09960528
1074	26.09950429
1075	26.09942747
1076	26.09934069
1077	26.09924402
1078	26.09914481
1079	26.09907086
1080	26.09898048
1081	26.09890172
1082	26.09883888
1083	26.09875652
1084	26.09868416
1085	26.09862078
1086	26.09854339
1087	26.09845093
1088	26.09835907
1089	26.09827713
1090	26.09819467
1091	26.09813259
1092	26.09807083
1093	26.09799266
1094	26.09793247
1095	26.09785423
1096	26.09776921
1097	26.09770892
1098	26.09764078
1099	26.09757777
1100	26.09750604
1101	26.09744457
1102	26.09738369
1103	26.09733064
1104	26.09726116
1105	26.09719829
1106	26.0971195
1107	26.09706644
1108	26.09701699
1109	26.09696264
1110	26.09689881
1111	26.09683891
1112	26.09677883
1113	26.09672307
1114	26.09666442
1115	26.09660385
1116	26.09654604
1117	26.09648186
1118	26.09640676
1119	26.09634957
1120	26.0962971
1121	26.09625186
1122	26.09619582
1123	26.09614563
1124	26.09606974
1125	26.09599903
1126	26.09595249
1127	26.09588003
1128	26.09581773
1129	26.09576958
1130	26.09570827
1131	26.09565922
1132	26.09560988
1133	26.09554551
1134	26.09549638
1135	26.09543437
1136	26.09537564
1137	26.09532674
1138	26.09525812
1139	26.09519896
1140	26.09513153
1141	26.09507298
1142	26.09503698
1143	26.0949782
1144	26.09493276
1145	26.0948629
1146	26.09481436
1147	26.09474734
1148	26.09467633
1149	26.09462829
1150	26.09456253
1151	26.09451382
1152	26.0944692
1153	26.09443028
1154	26.09437169
1155	26.09432513
1156	26.09426918
1157	26.09421762
1158	26.09416711
1159	26.09411452
1160	26.09407101
1161	26.09401882
1162	26.09395235
1163	26.09389325
1164	26.09383304
1165	26.09377985
1166	26.09373815
1167	26.09368297
1168	26.09365096
1169	26.09360668
1170	26.09356262
1171	26.09352395
1172	26.09347896
1173	26.09343901
1174	26.09339438
1175	26.09333913
1176	26.09329998
1177	26.09324922
1178	26.09321246
1179	26.09316851
1180	26.09313104
1181	26.09308642
1182	26.09302784
1183	26.09295741
1184	26.0929264
1185	26.09288694
1186	26.09284348
1187	26.09280856
1188	26.09276307
1189	26.09270335
1190	26.0926685
1191	26.09262796
1192	26.09257841
1193	26.09253458
1194	26.09248462
1195	26.09243765
1196	26.09239732
1197	26.09235592
1198	26.09231211
1199	26.09226226
1200	26.09221686
1201	26.0921793
1202	26.09214686
1203	26.092101
1204	26.09205573
1205	26.09200241
1206	26.09196058
1207	26.09191524
1208	26.09186636
1209	26.09182042
1210	26.09177951
1211	26.09175045
1212	26.09169942
1213	26.09165209
1214	26.09160975
1215	26.09157409
1216	26.09152546
1217	26.09148336
1218	26.09144578
1219	26.09140524
1220	26.09135376
1221	26.09131879
1222	26.09127964
1223	26.09123893
1224	26.09120912
1225	26.09116956
1226	26.09112666
1227	26.0910966
1228	26.09105683
1229	26.0910166
1230	26.0909612
1231	26.09092005
1232	26.09087523
1233	26.09083189
1234	26.09078754
1235	26.09075507
1236	26.090716
1237	26.09066721
1238	26.09061389
1239	26.09056982
1240	26.090521
1241	26.09048162
1242	26.09043729
1243	26.09039311
1244	26.09035049
1245	26.09031053
1246	26.09028146
1247	26.09024303
1248	26.09020207
1249	26.09015724
1250	26.09012451
1251	26.09009323
1252	26.09004981
1253	26.09001157
1254	26.08997115
1255	26.08992826
1256	26.08989081
1257	26.08985239
1258	26.08981948
1259	26.08978384
1260	26.08975656
1261	26.08971903
1262	26.08967965
1263	26.08964912
1264	26.08961875
1265	26.08957518
1266	26.08953968
1267	26.08951026
1268	26.08948103
1269	26.08945681
1270	26.08941254
1271	26.08938213
1272	26.08934122
1273	26.08930259
1274	26.08924507
1275	26.08921963
1276	26.08918198
1277	26.08914881
1278	26.08911614
1279	26.08908331
1280	26.08904573
1281	26.08900802
1282	26.08898588
1283	26.08895838
1284	26.08893032
1285	26.08889894
1286	26.08887094
1287	26.08882884
1288	26.0887988
1289	26.08877075
1290	26.08873991
1291	26.08870189
1292	26.08865977
1293	26.08863549
1294	26.08860295
1295	26.08857842
1296	26.08854617
1297	26.08850897
1298	26.08846501
1299	26.08843088
1300	26.08839565
1301	26.08835464
1302	26.08831822
1303	26.08828247
1304	26.08825324
1305	26.08822753
1306	26.0881864
1307	26.08815377
1308	26.08811445
1309	26.08809424
1310	26.088072
1311	26.08804164
1312	26.08800975
1313	26.08798682
1314	26.08795977
1315	26.08792856
1316	26.08789105
1317	26.08786102
1318	26.08782074
1319	26.08779607
1320	26.08775061
1321	26.08772277
1322	26.08769562
1323	26.08767637
1324	26.08763654
1325	26.08759685
1326	26.08757207
1327	26.08754202
1328	26.08751312
1329	26.08748857
1330	26.08745847
1331	26.08742302
1332	26.08738645
1333	26.08734955
1334	26.08731605
1335	26.0872846
1336	26.08724628
1337	26.08721593
1338	26.08718488
1339	26.08714824
1340	26.0871079
1341	26.08707345
1342	26.08703077
1343	26.08698973
1344	26.08695848
1345	26.08692773
1346	26.08690221
1347	26.0868604
1348	26.08683095
1349	26.08680845
1350	26.08678519
1351	26.0867647
1352	26.08674625
1353	26.08672213
1354	26.08667346
1355	26.08664685
1356	26.08662127
1357	26.08659352
1358	26.08657249
1359	26.08653152
1360	26.08650971
1361	26.08647784
1362	26.08644786
1363	26.08642552
1364	26.08639936
1365	26.086379
1366	26.08634617
1367	26.08631469
1368	26.08628133
1369	26.08625118
1370	26.08622213
1371	26.08619381
1372	26.08616985
1373	26.0861363
1374	26.08611701
1375	26.08608892
1376	26.08605923
1377	26.08603479
1378	26.08600254
1379	26.08597251
1380	26.08594657
1381	26.08592144
1382	26.08588936
1383	26.08585819
1384	26.08582543
1385	26.08580144
1386	26.08576431
1387	26.08573704
1388	26.08570285
1389	26.08567613
1390	26.08564694
1391	26.08562686
1392	26.08559828
1393	26.08557353
1394	26.0855487
1395	26.0855077
1396	26.08548149
1397	26.08545425
1398	26.08541927
1399	26.08538371
1400	26.08535509
1401	26.08532255
1402	26.08529927
1403	26.08526669
1404	26.08523816
1405	26.08520505
1406	26.08518448
1407	26.0851454
1408	26.08511838
1409	26.08509056
1410	26.08506063
1411	26.08502498
1412	26.08499715
1413	26.08497714
1414	26.08493122
1415	26.08490021
1416	26.08486531
1417	26.08484551
1418	26.08480774
1419	26.0847936
1420	26.08477009
1421	26.08474172
1422	26.08471833
1423	26.08469077
1424	26.08467092
1425	26.0846521
1426	26.08463079
1427	26.08459514
1428	26.08456674
1429	26.08453693
1430	26.08450301
1431	26.08447099
1432	26.08444409
1433	26.08441751
1434	26.08438827
1435	26.08435891
1436	26.08434046
1437	26.08431136
1438	26.08428058
1439	26.08425038
1440	26.08421798
1441	26.08418661
1442	26.08415353
1443	26.08412734
1444	26.08409718
1445	26.08407364
1446	26.08404146
1447	26.08402095
1448	26.08400329
1449	26.08396477
1450	26.08393553
1451	26.08390974
1452	26.08387383
1453	26.08385555
1454	26.0838253
1455	26.08378436
1456	26.08375871
1457	26.0837366
1458	26.08370111
1459	26.08367851
1460	26.08365183
1461	26.08363116
1462	26.08360094
1463	26.08357178
1464	26.08353658
1465	26.08351152
1466	26.08348536
1467	26.08343964
1468	26.08340978
1469	26.0833883
1470	26.0833577
1471	26.08332854
1472	26.08330972
1473	26.08327916
1474	26.08325857
1475	26.08322452
1476	26.08318955
1477	26.08315389
1478	26.08311155
1479	26.08308147
1480	26.08304966
1481	26.08301757
1482	26.08297168
1483	26.08293773
1484	26.0829139
1485	26.08289274
1486	26.08286964
1487	26.08284283
1488	26.08282797
1489	26.08279534
1490	26.08277391
1491	26.08274523
1492	26.08271641
1493	26.08267056
1494	26.08265525
1495	26.08262732
1496	26.08260634
1497	26.08257684
1498	26.08254998
1499	26.08252285
1500	26.08250489
1501	26.08247647
1502	26.08245772
1503	26.08243032
1504	26.08240662
1505	26.08237764
1506	26.08234711
1507	26.0823171
1508	26.08228695
1509	26.08226629
1510	26.08223897
1511	26.08221384
1512	26.08219464
1513	26.08217295
1514	26.08214375
1515	26.08211891
1516	26.08209635
1517	26.08206695
1518	26.08204467
1519	26.0820199
1520	26.08199203
1521	26.08195951
1522	26.0819306
1523	26.08189201
1524	26.08186133
1525	26.08182562
1526	26.08179401
1527	26.08177274
1528	26.0817455
1529	26.08172065
1530	26.08170136
1531	26.08166188
1532	26.08163309
1533	26.08161465
1534	26.08159525
1535	26.08156912
1536	26.08154056
1537	26.08151474
1538	26.08148752
1539	26.08146286
1540	26.081441
1541	26.08140438
1542	26.08137417
1543	26.08134462
1544	26.08131283
1545	26.08128742
1546	26.081265
1547	26.08124523
1548	26.08122064
1549	26.08119705
1550	26.08118008
1551	26.08115927
1552	26.0811321
1553	26.08109681
1554	26.08107522
1555	26.08104696
1556	26.08101139
1557	26.08098147
1558	26.08096159
1559	26.08093331
1560	26.080899
1561	26.08086409
1562	26.08084125
1563	26.08081481
1564	26.08078925
1565	26.08076607
1566	26.08073815
1567	26.08071331
1568	26.08069367
1569	26.08066076
1570	26.08063808
1571	26.080606
1572	26.08057046
1573	26.08055346
1574	26.08053608
1575	26.08051485
1576	26.08047577
1577	26.08045126
1578	26.08043282
1579	26.0804134
1580	26.08038649
1581	26.08035953
1582	26.08033046
1583	26.08031137
1584	26.08026879
1585	26.08023971
1586	26.08020967
1587	26.08018176
1588	26.08015614
1589	26.08013167
1590	26.08010349
1591	26.08007945
1592	26.08005309
1593	26.08003005
1594	26.0800013
1595	26.07998191
1596	26.0799548
1597	26.07991773
1598	26.07989334
1599	26.07987156
1600	26.07985188
1601	26.07982978
1602	26.07979583
1603	26.07976731
1604	26.07974172
1605	26.07971977
1606	26.07968862
1607	26.07966201
1608	26.07964233
1609	26.07961544
1610	26.07958597
1611	26.07955882
1612	26.07952636
1613	26.07949817
1614	26.07947964
1615	26.07944664
1616	26.07942654
1617	26.07940342
1618	26.07937555
1619	26.07935725
1620	26.07933064
1621	26.07930038
1622	26.0792753
1623	26.07925446
1624	26.07923829
1625	26.07920635
1626	26.07918652
1627	26.07916421
1628	26.0791368
1629	26.0791151
1630	26.07909761
1631	26.07906987
1632	26.07904258
1633	26.07901581
1634	26.07898877
1635	26.07896311
1636	26.07893861
1637	26.07891354
1638	26.0788875
1639	26.07885858
1640	26.07883799
1641	26.07880878
1642	26.07877521
1643	26.07874333
1644	26.07871542
1645	26.0787022
1646	26.07866785
1647	26.07865007
1648	26.07862802
1649	26.07859953
1650	26.07857774
1651	26.07854513
1652	26.07852643
1653	26.07849375
1654	26.07847375
1655	26.07844589
1656	26.07842504
1657	26.0783866
1658	26.07835859
1659	26.07833009
1660	26.07830991
1661	26.07828186
1662	26.07826337
1663	26.07823089
1664	26.07821122
1665	26.07818422
1666	26.0781599
